Cat,AUN,school_district,county,total_state_rev,bef,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Staff and Program Development 7180,Vocational Education 7220,Alternative Education 7230,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",Sewage Treatment Operations / Environmental Subsidies 7350,Safe Schools 7360,Vocational Training of the Unemployed 7400,PA Accountability Grants 7501,Project 720 / High School Reform 7503,Ready to Learn Block Grant 7505,Supplemental Equipment Grants 7509,Revenue for the Support of Public Schools 7598,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
1,104433903,Lakeview SD,Mercer,"$10,787,325.94","$6,662,014.31",,"$11,422.54",,,,,,,,"$761,003.55",,,,,,"$709,004.26",,"$467,357.04",,"$364,098.55",,,,,,"$221,294.00",,,"$50,061.67",,"$308,130.78","$1,232,939.24",,,
1,104435003,Mercer Area SD,Mercer,"$9,460,002.50","$5,379,587.50",,"$22,676.17",,,,,$315.00,,,"$857,147.45",,,,,,"$570,365.84","$15,015.00","$463,831.25","$20,681.20","$405,957.39",,,,,,"$238,543.00",,,,,"$328,124.38","$1,157,758.32",,,
1,104435303,Reynolds SD,Mercer,"$13,210,614.72","$7,953,923.17",,"$105,262.30",,,,,,,,"$1,056,462.36",,,,,,"$752,645.45","$49,280.00","$480,894.69","$20,333.36","$494,532.88",,,,,,"$238,412.00",,,,,"$404,751.67","$1,654,116.84",,,
1,104435603,Sharon City SD,Mercer,"$22,983,916.58","$14,723,727.96",,"$4,512.26",,,,,,,,"$1,814,581.56",,,,,,"$106,468.89",,"$820,644.41","$38,731.18","$753,769.04",,,,,,"$493,812.00",,,"$27,743.30",,"$682,993.21","$3,516,932.77",,,
1,104435703,Sharpsville Area SD,Mercer,"$10,412,058.51","$6,284,669.40",,"$27,830.29",,,,,,,,"$723,176.65",,,,,,"$349,892.33","$21,175.00","$381,411.54","$24,552.31","$450,383.12",,,,,,"$239,259.00",,,,,"$370,608.96","$1,539,099.91",,,
1,104437503,West Middlesex Area SD,Mercer,"$11,449,221.59","$5,465,572.75",,"$9,800.35",,,,,,,,"$685,759.59",,,,,,"$412,296.92","$40,040.00","$2,723,016.52","$17,064.37","$400,736.14",,"$31,043.88",,,,"$185,880.00",,,,,"$280,648.06","$1,197,363.01",,,
1,111444602,Mifflin County SD,Mifflin,"$40,139,806.44","$20,925,961.69",,"$188,192.64",,,,,,$40.00,,"$3,378,983.23",,,,,,"$3,405,693.78",,"$2,777,591.35","$98,696.77","$1,919,764.40",,,,,,"$968,914.00",,,,,"$1,282,124.93","$5,193,843.65",,,
1,120452003,East Stroudsburg Area SD,Monroe,"$44,603,818.75","$14,983,602.88",,"$855,523.35",,,,,,,,"$3,975,312.67",,,,,,"$2,786,312.67","$97,405.00","$2,918,208.41","$143,099.39","$4,343,895.43",,,,,,"$1,248,758.00",,,,,"$2,740,796.02","$10,510,904.93",,,
1,120455203,Pleasant Valley SD,Monroe,"$44,741,532.61","$22,269,673.02",,"$306,690.33",,,,,,,,"$3,350,202.20",,,,,,"$2,682,396.70","$41,580.00","$1,914,459.28","$86,056.66","$4,071,503.20",,,,,,"$1,021,256.00",,,,,"$1,768,494.77","$7,229,220.45",,,
1,120455403,Pocono Mountain SD,Monroe,"$62,868,264.86","$26,848,130.45",,"$1,014,527.97",,,,,,,,"$5,545,252.63",,,,,,"$2,216,742.50","$147,840.00","$1,645,357.43","$191,207.06","$6,202,385.55",,"$55,000.00",,,,"$1,534,068.00",,,"$100,000.00",,"$3,279,681.14","$14,088,072.13",,,
1,120456003,Stroudsburg Area SD,Monroe,"$36,336,211.18","$13,718,356.03",,"$211,491.83",,,,,,,,"$2,957,492.42",,,,,,"$1,450,734.91","$89,320.00","$4,937,063.55","$90,774.36","$2,661,984.81",,,,,,"$776,707.00",,,"$1,000,000.00",,"$1,670,455.40","$6,771,830.87",,,
1,123460302,Abington SD,Montgomery,"$31,776,716.30","$6,502,186.95",,"$319,423.17",,,,,,,,"$3,322,302.49",,,,,,"$516,505.20","$437,745.00","$586,783.29","$179,533.36","$5,141,305.12",,"$54,975.00",,,,"$442,257.00",,,,,"$2,799,622.32","$11,474,077.40",,,
1,123460504,Bryn Athyn SD,Montgomery,"$75,655.51","$34,498.51",,,,,,,,,,"$12,242.00",,,,,,,,,,"$10,848.00",,,,,,,,,"$18,067.00",,,,,,
1,123461302,Cheltenham SD,Montgomery,"$23,348,631.00","$4,742,783.00",,"$378,525.00",,,,,,,,"$2,399,090.00",,,,,,"$1,538,429.00","$240,624.00","$643,112.00","$107,215.00","$3,537,409.00",,,,,,"$329,624.00",,,,,"$1,892,165.00","$7,539,655.00",,,
1,123461602,Colonial SD,Montgomery,"$19,103,983.25","$3,137,447.29",,"$98,716.99",,,,,,,,"$2,416,389.71",,,,,,"$756,856.54","$356,510.00","$114,968.22","$118,946.78","$3,044,915.10",,,,,,"$169,916.00",,,,,"$1,817,992.93","$7,071,323.69",,,
1,123463603,Hatboro-Horsham SD,Montgomery,"$19,630,400.18","$4,810,873.18",,"$126,558.66",,,,,,,,"$2,428,708.67",,,,,,"$416,134.60","$256,025.00","$504,135.62","$90,503.79","$2,415,880.48",,,,,,"$270,230.00",,,"$22,500.00",,"$1,639,720.57","$6,649,129.61",,,
1,123463803,Jenkintown SD,Montgomery,"$3,005,268.00","$850,208.00",,,,,,,,,,"$267,831.00",,,,,,"$2,973.00",,,"$12,153.00","$548,519.00",,,,,,"$26,649.00",,,,,"$257,286.00","$1,039,649.00",,,
1,123464502,Lower Merion SD,Montgomery,"$35,946,210.31","$3,805,077.27",,"$38,917.02",,,,,,,,"$2,935,672.08",,,,,,"$1,449,280.84","$976,745.00","$680,796.43","$247,382.57","$3,473,906.34",,,,,,"$276,720.00",,,$500.00,,"$4,365,121.29","$17,696,091.47",,,
1,123464603,Lower Moreland Township SD,Montgomery,"$8,834,443.13","$2,089,571.04",,,,,,,,,,"$891,987.50",,,,,,"$315,183.35","$102,795.00","$367,995.60","$50,581.58","$1,446,313.81",,,,,,"$75,809.00",,,,,"$726,260.02","$2,767,946.23",,,
1,123465303,Methacton SD,Montgomery,"$22,514,305.84","$6,692,150.12",,"$58,833.32",,,,,,,,"$2,577,612.03",,,,,,"$1,661,442.64","$333,795.00","$883,289.36","$87,944.64","$1,956,793.25",,,,,,"$267,328.00",,,,,"$1,532,184.26","$6,462,933.22",,,
1,123465602,Norristown Area SD,Montgomery,"$35,151,806.78","$11,928,266.84",,"$160,325.83",,,,"$28,918.30",,,,"$4,406,672.09",,"$78,647.99",,,,"$2,274,058.83",,"$225,155.69","$159,936.62","$2,852,437.20",,"$30,000.00",,,,"$787,066.00",,,,,"$2,325,634.90","$9,894,686.49",,,
1,123465702,North Penn SD,Montgomery,"$49,738,162.15","$9,923,409.56",,"$309,246.45",,,,,,$40.00,,"$6,661,681.43",,,,,,"$1,437,954.51","$794,255.00","$2,036,265.88","$294,231.15","$5,079,805.55",,,,,,"$577,539.00",,,,,"$4,560,879.81","$18,062,853.81",,,
1,123466103,Perkiomen Valley SD,Montgomery,"$23,267,167.96","$6,280,020.02",,"$11,125.08",,,,,,,,"$2,343,714.35",,,,,,"$1,869,684.05","$292,985.00","$1,932,849.46","$120,933.91","$2,024,883.20",,,,,,"$506,099.00",,,,,"$1,639,934.81","$6,244,939.08",,,
1,123466303,Pottsgrove SD,Montgomery,"$19,040,570.00","$8,067,331.00",,"$104,112.00",,,,,,,,"$1,861,782.00",,,,,,"$933,020.00","$143,990.00","$751,890.00","$62,102.00","$1,453,050.00",,,,,,"$422,968.00",,,,,"$1,026,851.00","$4,213,474.00",,,
1,123466403,Pottstown SD,Montgomery,"$25,390,913.50","$10,363,319.52",,"$23,860.76",,,"$239,765.68",,,,,"$2,100,660.06",,,,"$2,085,000.00","$4,187.57","$521,470.26","$15,015.00","$2,161,670.57","$66,035.54","$1,616,511.02",,,,,,"$559,007.00","$15,145.48",,"$2,788.90",,"$981,953.82","$4,634,522.32",,,
1,123467103,Souderton Area SD,Montgomery,"$29,263,881.61","$9,312,346.33",,"$285,147.15",,,,,,$200.00,,"$3,196,020.00",,,,,,"$1,834,291.84","$394,625.00","$1,887,516.16","$125,739.47","$2,186,019.39",,"$44,600.00",,,,"$524,477.00",,,,,"$1,850,296.24","$7,622,603.03",,,
1,123467203,Springfield Township SD,Montgomery,"$9,832,537.90","$1,384,749.58",,"$84,084.59",,,,,,,,"$907,389.92",,,,,,"$200,734.15","$223,300.00","$350,808.12","$87,693.34","$1,790,442.99",,,,,,"$76,424.00",,,"$5,407.06",,"$926,778.50","$3,773,950.70","$20,774.95",,
1,123467303,Spring-Ford Area SD,Montgomery,"$29,769,462.00","$9,499,470.45",,"$86,070.81",,,,,,,,"$2,637,507.18",,,,,"$2,338.07","$1,566,827.39","$386,155.00","$980,170.74","$168,038.53","$2,427,984.65",,,,,,"$442,498.00",,,,,"$2,362,175.06","$9,210,226.12",,,
1,123468303,Upper Dublin SD,Montgomery,"$17,036,690.56","$2,848,455.58",,"$235,971.26",,,,,,,,"$2,081,529.99",,,,,,"$363,535.76","$158,235.00","$604,758.47","$93,624.29","$2,380,995.83",,,,,,"$142,657.00",,,,,"$1,597,332.87","$6,529,594.51",,,
1,123468402,Upper Merion Area SD,Montgomery,"$13,988,195.86","$2,346,967.30",,,,,,,,,,"$1,421,964.36",,,,,$377.45,"$736,577.07","$251,405.00","$261,900.11","$79,505.41","$611,403.36",,,,,,"$137,574.00",,,,,"$1,611,893.43","$6,528,628.37",,,
1,123468503,Upper Moreland Township SD,Montgomery,"$13,142,817.26","$3,563,875.96",,"$32,973.56",,,,,,,,"$1,513,734.97",,,,,,"$557,137.63",,"$664,348.26","$61,597.82","$1,279,122.42",,,,,,"$187,164.00",,,"$21,348.00",,"$1,083,197.38","$4,178,317.26",,,
1,123468603,Upper Perkiomen SD,Montgomery,"$19,423,676.15","$8,670,076.27",,"$152,915.97",,,,,,,,"$1,723,987.89",,,,,,"$1,463,562.36","$103,180.00","$1,263,082.97","$56,247.34","$1,137,173.47",,"$13,090.00",,,,"$378,374.00",,,,,"$873,331.18","$3,588,654.70",,,
1,123469303,Wissahickon SD,Montgomery,"$18,680,376.38","$2,557,477.51",,"$74,953.16",,,,,,,,"$2,086,334.68",,,,,,"$583,730.03","$621,775.00","$101,479.38","$106,155.38","$3,072,558.49",,,,,,"$177,096.00",,,$50.00,,"$1,895,370.21","$7,403,396.54",,,
1,116471803,Danville Area SD,Montour,"$15,581,865.98","$7,209,244.68",,"$77,263.28",,,"$17,784.93",,,,,"$1,425,063.63",,,,"$144,500.00",,"$1,203,369.20","$90,090.00","$1,509,573.17","$42,483.83","$555,194.01",,,,,,"$279,308.00",,,,,"$592,237.00","$2,435,754.25",,,
1,120480803,Bangor Area SD,Northampton,"$20,327,644.74","$9,486,213.98",,"$72,110.98",,,,,,,,"$1,964,532.52",,,,,,"$1,416,019.97","$51,205.00","$491,246.16","$56,941.44","$1,719,125.96",,,,,,"$511,151.00",,,,,"$935,301.99","$3,623,795.74",,,
1,120481002,Bethlehem Area SD,Northampton,"$69,230,281.98","$30,914,200.56",,"$358,156.18",,,,,,$920.00,,"$7,183,058.18",,,,"$646,000.00",,"$1,485,733.31","$982,135.00","$2,464,026.49","$321,987.80","$4,743,340.08",,"$12,357.23",,,,"$1,797,733.00",,,"$117,454.00",,"$3,506,665.82","$14,696,514.33",,,
1,120483302,Easton Area SD,Northampton,"$46,621,951.93","$20,454,136.03",,"$251,792.46",,,"$115,408.18",,,,,"$4,102,955.89",,,,"$148,041.63",,"$1,424,862.47","$460,460.00","$1,811,384.03","$163,722.65","$3,297,059.84",,,,,,"$1,289,684.00","$12,113.82",,"$401,010.06",,"$2,458,696.99","$10,230,623.88",,,
1,120484803,Nazareth Area SD,Northampton,"$20,902,687.49","$8,817,264.00",,"$96,021.98",,,,,,,,"$2,020,550.89",,,,,,"$889,133.89","$139,755.00","$351,287.62","$88,583.63","$1,595,699.42",,,,,,"$476,529.00",,,,,"$1,267,436.83","$5,160,425.23",,,
1,120484903,Northampton Area SD,Northampton,"$30,496,282.82","$13,615,620.83",,"$310,782.40",,,,,,,,"$2,953,027.16",,,,,,"$2,567,645.02","$219,835.00","$1,475,572.04","$116,013.32","$1,466,866.15",,"$9,727.40",,,,"$617,222.00",,,"$2,429.00",,"$1,403,635.38","$5,737,907.12",,,
1,120485603,Pen Argyl Area SD,Northampton,"$9,801,448.69","$4,809,247.40",,"$86,466.01",,,,,,,,"$1,000,579.35",,,,,,"$486,544.00","$45,815.00","$33,868.53","$31,209.68","$696,025.01",,,,,,"$256,790.00",,,,,"$478,402.79","$1,876,500.92",,,
1,120486003,Saucon Valley SD,Northampton,"$9,428,474.14","$3,101,311.81",,"$11,737.56",,,,,,,,"$977,006.53",,,,,,"$249,273.44","$135,520.00","$145,592.63","$41,922.73","$932,041.72",,,,,,"$142,538.00",,,,,"$765,268.03","$2,926,261.69",,,
1,120488603,Wilson Area SD,Northampton,"$12,596,952.82","$5,459,181.38",,"$315,144.14",,,,,,,,"$1,551,644.25",,,,,,"$347,641.71","$61,985.00","$620,216.04",,"$982,637.68",,,,,,"$335,125.00",,,"$8,543.52",,"$571,939.94","$2,342,894.16",,,
1,116493503,Line Mountain SD,Northumberland,"$11,418,433.19","$6,252,072.39",,"$96,565.71",,,,,,$160.00,,"$770,997.31",,,,,,"$1,390,116.97","$53,900.00","$636,521.10","$22,624.51","$343,501.49",,,,,,"$243,621.00",,,,,"$393,347.98","$1,215,004.73",,,
1,116495003,Milton Area SD,Northumberland,"$16,526,459.72","$9,175,570.83",,"$123,592.88",,,"$41,619.91",,,$40.00,,"$1,455,866.23",,,,,,"$708,995.90","$35,035.00","$626,253.31","$38,949.75","$615,218.82",,,,,,"$454,016.00","$6,196.75",,,,"$618,961.79","$2,626,142.55",,,
1,116495103,Mount Carmel Area SD,Northumberland,"$13,405,626.40","$8,248,524.12",,"$15,724.78",,,,,,,,"$1,139,794.65",,,,"$492,570.58",,"$382,733.84","$57,365.00","$334,352.21","$27,155.68","$222,982.87",,,,,,"$328,175.00",,,"$4,571.15",,"$355,686.35","$1,795,990.17",,,
1,116496503,Shamokin Area SD,Northumberland,"$19,500,599.05","$12,274,185.36",,"$45,955.50",,,,,,,,"$1,662,169.26",,,,"$510,418.28",,"$787,333.85","$98,945.00",,"$49,205.92","$352,328.37",,"$24,959.90",,,,"$514,641.00",,,,,"$626,508.66","$2,553,947.95",,,
1,116496603,Shikellamy SD,Northumberland,"$22,343,793.28","$12,509,464.87",,"$144,739.13",,,,,,$447.00,,"$1,906,491.02",,,,,,"$921,498.08","$45,815.00","$957,277.66","$55,342.51","$896,433.30",,,,,,"$530,067.00",,,,,"$816,182.95","$3,560,034.76",,,
1,116498003,Warrior Run SD,Northumberland,"$10,889,836.30","$6,315,867.74",,"$96,174.54",,,"$48,984.20",,,,,"$1,053,763.95",,,,,,"$677,713.64","$34,650.00",,"$27,440.39","$397,881.91",,"$10,936.71",,,,"$294,339.00",,"$75,639.81",,,"$388,821.12","$1,467,623.29",,,
1,115503004,Greenwood SD,Perry,"$6,706,813.48","$3,465,522.27",,,,,"$25,316.71",,"$1,470.00",,,"$455,305.41",,,,,,"$738,254.42","$10,010.00","$610,368.93","$14,613.16","$205,486.66",,,,,,"$116,396.00",,,,,"$214,361.62","$849,708.30",,,
1,115504003,Newport SD,Perry,"$10,449,834.76","$5,849,557.31",,"$15,919.88",,,"$39,445.17",,,,,"$894,181.53",,,,,,"$568,995.82","$4,235.00","$842,310.89","$19,226.58","$422,390.31",,,,,,"$220,983.00",,,,,"$274,224.00","$1,298,365.27",,,
1,115506003,Susquenita SD,Perry,"$14,986,371.29","$7,997,691.33",,"$31,745.44",,,,,,,,"$1,408,096.38",,,,,,"$1,394,270.11","$23,100.00","$613,806.54","$32,218.84","$755,807.97",,,,,,"$341,737.00",,,,,"$491,627.55","$1,896,270.13",,,
1,115508003,West Perry SD,Perry,"$17,827,376.78","$8,622,995.76",,"$132,250.11",,,"$72,099.19",,,$200.00,,"$1,771,759.48",,,,"$289,000.00",,"$2,084,385.30","$36,575.00","$673,002.88","$44,763.18","$738,291.21",,,,,,"$394,553.00",,,"$2,997.21",,"$557,769.96","$2,406,734.50",,,
1,126515001,Philadelphia City SD,Philadelphia,"$1,565,568,388.75","$1,066,992,656.14",,"$114,561.86","$116,147.50",,,,,,,"$138,756,999.37",,,,"$27,557,000.00","$14,803,273.45","$45,762,255.75","$21,449,890.00","$12,447,767.51","$5,819,397.19",,,,,,,"$40,368,660.00","$415,876.42",,"$570,119.72",,"$34,517,592.32","$155,876,191.52",,,
1,120522003,Delaware Valley SD,Pike,"$30,447,523.46","$14,121,866.74",,"$39,089.96",,,"$171,965.70",,"$2,800.00",,,"$2,588,678.04",,,,"$280,500.00",,"$1,371,388.60","$1,540.00","$401,182.15","$86,832.17","$2,988,191.48",,"$40,000.00",,,,"$728,801.00","$13,453.27",,,,"$1,541,366.76","$6,069,867.59",,,
1,119648303,Wallenpaupack Area SD,Pike,"$16,870,214.55","$5,187,516.11",,"$60,922.73",,,"$65,491.00",,,,,"$1,748,548.58",,,,,,"$2,201,845.13","$5,775.00","$13,208.08","$55,291.10","$1,357,502.32",,,,,,"$307,524.00","$10,639.35",,,,"$1,139,110.46","$4,716,840.69",,,
1,109530304,Austin Area SD,Potter,"$2,533,107.41","$1,465,790.70","$7,124.99",,,,,,,,,"$142,037.25",,,,"$237,999.65",,"$118,277.75",,"$76,638.75",,"$132,377.74",,,,,,"$39,548.00",,,"$12,255.00",,"$64,271.87","$236,785.71",,,
1,109531304,Coudersport Area SD,Potter,"$6,844,010.50","$4,274,929.89",,,,,"$47,450.74",,,,,"$549,570.22",,,,,,"$257,359.25",,"$276,570.42","$12,790.29","$252,275.12",,,,,,"$156,023.00",,,,,"$205,510.20","$811,531.37",,,
1,109532804,Galeton Area SD,Potter,"$3,774,621.12","$2,139,804.74",,"$20,681.83",,,,,$245.00,,,"$269,702.15",,,,,,"$85,680.14",,"$497,711.43",,"$177,149.73",,,,,,"$53,981.00",,,,,"$109,477.05","$420,188.05",,,
1,109535504,Northern Potter SD,Potter,"$6,691,748.55","$4,281,539.91",,,,,"$40,862.88",,$280.00,,,"$437,638.64",,,,,,"$419,999.53","$8,855.00","$232,391.58","$10,102.69","$235,309.36",,,,,,"$129,687.00","$5,386.56",,,,"$173,678.22","$716,017.18",,,
1,109537504,Oswayo Valley SD,Potter,"$5,473,462.01","$3,618,490.43",,"$1,172.19",,,,,,,,"$358,223.10",,,,,,"$361,993.87","$4,235.00","$191,944.74",,"$134,050.22",,,,,,"$121,020.00",,,,,"$141,330.83","$541,001.63",,,
1,129540803,Blue Mountain SD,Schuylkill,"$16,417,801.29","$8,046,025.48",,"$91,598.98",,,,,,,,"$1,566,948.88",,,,,,"$1,615,003.47","$37,345.00","$641,246.27","$51,942.86","$768,398.06",,"$8,900.00",,,,"$354,683.00",,,,,"$685,144.56","$2,550,564.73",,,
1,129544503,Mahanoy Area SD,Schuylkill,"$12,073,589.22","$7,600,089.56",,"$5,505.31",,,,,,,,"$887,291.20",,,,,,"$389,578.09","$26,950.00","$435,378.16","$19,029.53","$459,936.85",,"$4,831.64",,,,"$254,620.00",,,,,"$385,287.25","$1,605,091.63",,,
1,129544703,Minersville Area SD,Schuylkill,"$9,274,583.12","$5,684,527.10",,,,,,,,,,"$766,329.93",,,,,,"$335,823.70","$33,495.00","$179,573.10","$24,812.79","$355,251.17",,,,,,"$228,637.00",,,"$16,089.24",,"$338,281.84","$1,311,762.25",,,
1,129545003,North Schuylkill SD,Schuylkill,"$15,984,056.94","$8,777,865.34",,"$74,503.76",,,,,,,,"$1,268,946.65",,,,,,"$998,218.87",,"$1,104,789.62","$35,922.90","$418,939.51",,,,,,"$397,221.00",,,,,"$575,571.83","$2,332,077.46",,,
1,129546003,Pine Grove Area SD,Schuylkill,"$11,805,860.00","$6,727,784.00",,"$43,811.00",,,,,,,,"$988,178.00",,,,"$7,926.00",,"$789,254.00","$9,625.00","$84,343.00","$28,898.00","$580,069.00",,,,,,"$350,884.00",,,"$3,732.00",,"$445,566.00","$1,745,790.00",,,
1,129546103,Pottsville Area SD,Schuylkill,"$21,217,494.47","$13,205,288.76",,"$59,643.03",,,,,,,,"$1,727,563.64",,,,,,"$467,008.52","$88,550.00",,"$57,425.71","$703,186.41",,,,,,"$530,716.00",,,,,"$895,876.27","$3,482,236.13",,,
1,129546803,Saint Clair Area SD,Schuylkill,"$6,007,192.15","$3,251,756.38",,,,,,,,,,"$596,200.76",,,,,,"$392,266.58","$35,420.00","$867,121.64","$10,262.69","$147,632.55",,"$1,410.71",,,,"$134,649.00",,,"$2,658.54",,"$110,789.96","$457,023.34",,,
1,129547303,Schuylkill Haven Area SD,Schuylkill,"$10,678,375.25","$6,319,724.46",,"$58,988.25",,,,,"$1,050.00",,,"$749,976.75",,,,,,"$459,885.62","$31,570.00","$368,733.15","$23,530.53","$470,956.42",,,,,,"$221,391.00",,,,,"$377,674.27","$1,594,894.80",,,
1,129547203,Shenandoah Valley SD,Schuylkill,"$12,776,470.51","$7,219,784.65",,,,,,,,,,"$813,402.61",,,,,,"$162,749.78","$31,955.00","$2,155,626.43","$23,945.86","$313,101.07",,"$19,666.65",,,,"$270,186.00",,,,,"$345,502.21","$1,420,550.25",,,
1,129547603,Tamaqua Area SD,Schuylkill,"$13,034,981.91","$6,937,771.12",,"$67,504.20",,,,,,,,"$1,327,528.94",,,,,,"$858,159.44","$35,035.00","$403,785.00",,"$700,507.49",,,,,,"$328,716.00",,,-$110.84,,"$394,255.20","$1,981,830.36",,,
1,129547803,Tri-Valley SD,Schuylkill,"$7,462,824.79","$4,514,516.66",,"$73,830.81",,,"$22,562.64",,,$40.00,,"$565,246.21",,,,,,"$325,024.63",,"$275,264.66","$16,715.01","$242,093.50",,"$13,681.00",,,,"$153,772.00",,,"$8,053.79",,"$265,087.84","$986,936.04",,,
1,129548803,Williams Valley SD,Schuylkill,"$10,634,196.81","$7,011,929.41",,"$91,577.43",,,,,"$1,785.00",,,"$793,548.20",,,,"$48,077.68",,"$345,649.37",,,"$19,606.95","$335,373.25",,"$9,800.00",,,,"$258,766.00",,,,,"$369,656.59","$1,348,426.93",,,
1,116555003,Midd-West SD,Snyder,"$19,682,232.00","$8,786,160.70",,"$61,763.82",,,"$74,578.42",,,,,"$1,425,630.05",,,,,,"$1,936,478.48",,"$3,379,870.05","$41,139.30","$794,374.35",,,,,,"$417,218.00",,,,,"$556,621.41","$2,208,397.42",,,
1,116557103,Selinsgrove Area SD,Snyder,"$15,293,961.85","$7,720,226.03",,"$23,735.54",,,"$34,331.46",,,,,"$1,445,525.61",,,,,,"$798,827.13","$34,265.00","$528,132.26","$47,968.34","$662,677.30",,"$25,000.00",,,,"$418,661.00","$3,000.00",,,,"$728,297.08","$2,823,315.10",,,
1,108561003,Berlin Brothersvalley SD,Somerset,"$7,961,370.49","$5,213,022.24",,,,,"$33,137.86",,"$1,435.00",,,"$551,895.27",,,,,,"$419,581.86","$5,775.00","$317,763.72","$13,801.82","$213,796.99",,"$24,189.99",,,,"$151,047.00","$4,994.32",,,,"$204,137.17","$806,792.25",,,
1,108561803,Conemaugh Township Area SD,Somerset,"$10,271,837.41","$6,702,061.50",,"$9,707.80",,,,,,,,"$686,376.03",,,,,,"$555,556.31","$19,250.00","$513,558.81","$22,138.88","$271,032.82",,"$25,000.00",,"$171,816.00",,,,,,,"$263,896.22","$1,031,443.04",,,
1,108565203,Meyersdale Area SD,Somerset,"$10,503,613.31","$7,240,775.51",,"$14,925.48",,,"$12,276.78",,,,,"$711,493.93",,,,,,"$506,814.43","$8,855.00","$304,084.50","$15,941.35","$211,164.93",,,,,,"$198,784.00",,,,,"$249,454.53","$1,029,042.87",,,
1,108565503,North Star SD,Somerset,"$12,326,249.63","$7,557,462.10",,"$1,175.59",,,,,"$4,025.00",,,"$831,692.51",,,,,,"$937,418.14","$16,555.00","$760,677.86","$21,774.73","$384,282.64",,"$17,213.16",,,,"$225,913.00",,,,,"$315,213.07","$1,252,846.83",,,
1,108566303,Rockwood Area SD,Somerset,"$5,495,767.73","$3,400,545.92",,"$35,471.04",,,$494.40,,$840.00,,,"$463,181.41",,,,,,"$169,057.22","$9,240.00","$250,883.33","$13,079.76","$232,724.52",,"$20,025.97",,,,"$73,578.00",,,,,"$162,639.65","$664,006.51",,,
1,108567004,Salisbury-Elk Lick SD,Somerset,"$2,951,667.20","$1,964,680.89",,"$7,707.76",,,"$43,693.03",,$590.00,,,"$241,501.61",,,,,,"$87,055.65","$5,775.00",,"$6,597.30","$122,982.54",,,,,,"$52,080.00",,,,,"$81,278.18","$337,725.24",,,
1,108567204,Shade-Central City SD,Somerset,"$5,975,654.12","$3,947,486.68",,,,,,,,,,"$356,354.07",,,,,,"$249,103.29","$8,085.00","$318,456.66","$8,611.00","$194,874.26",,"$24,700.00",,,,"$114,785.00",,,,,"$151,481.67","$601,716.49",,,
1,108567404,Shanksville-Stonycreek SD,Somerset,"$2,695,625.82","$1,560,172.46",,,,,,,$560.00,,,"$232,449.37",,,,,,"$69,589.04","$6,160.00","$126,264.56",,"$172,455.59",,"$25,000.00",,,,"$35,845.00",,,,,"$93,727.41","$373,402.39",,,
1,108567703,Somerset Area SD,Somerset,"$14,531,578.80","$8,009,242.29",,"$99,398.69",,,"$43,690.58",,,,,"$1,490,725.86",,,,,,"$419,546.73","$54,670.00","$747,352.48","$43,314.60","$656,474.07",,,,,,"$304,698.00",,,,,"$521,637.70","$2,140,827.80",,,
1,108568404,Turkeyfoot Valley Area SD,Somerset,"$3,520,679.87","$2,299,665.91",,"$1,462.20",,,,,,,,"$289,499.60",,,,,,"$277,542.41",$385.00,"$14,906.30","$6,920.86","$101,365.99",,"$7,251.00",,,,"$72,367.00",,,,,"$112,286.59","$337,027.01",,,
1,108569103,Windber Area SD,Somerset,"$12,794,534.28","$8,622,009.81",,"$13,900.61",,,,,,,,"$911,996.70",,,,,,"$500,569.99","$23,100.00","$460,868.85","$22,267.74","$277,817.11",,"$56,319.00",,,,"$241,701.00",,,,,"$331,581.70","$1,332,401.77",,,
1,117576303,Sullivan County SD,Sullivan,"$5,073,538.02","$2,676,636.85",,"$17,152.41",,,,,$700.00,,,"$411,284.52",,,,,,"$515,567.42",,"$64,026.41","$12,206.61","$207,312.42",,,,,,"$51,245.00",,,,,"$228,585.94","$888,820.44",,,
1,119581003,Blue Ridge SD,Susquehanna,"$10,754,630.75","$6,470,677.87","$3,650.82","$36,554.60",,,,,,,,"$728,835.25",,,,,,"$709,901.46",,"$206,825.06","$18,626.76","$732,411.58",,,,,,"$226,184.00",,,,,"$331,003.82","$1,289,959.53",,,
1,119582503,Elk Lake SD,Susquehanna,"$11,344,882.15","$6,682,207.37",,,,,,,$385.00,,,"$930,459.36",,,,,,"$969,862.55","$5,390.00","$493,469.10","$24,267.86","$339,060.81",,,,,,"$226,601.00",,,,,"$334,120.82","$1,339,058.28",,,
