Cat,AUN,school_district,county,total_state_rev,bef,formula_funding,bef_soc_sec_2122,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Vocational Education 7220,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",School Safety and Security Grants 7361,Other Safe Schools Grants 7369,Vocational Training of the Unemployed 7400,Project 720/High School Reform 7503,Ready to Learn Block Grant 7505,PAsmart Grants 7506,Supplemental Equipment Grants 7509,Continuity of Education and Equity Grants 7521,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
1,115504003,Newport SD,Perry,"$11,136,956.29","$6,500,738.29","$6,188,462.17","$312,276.12",,"$16,767.28",,"$60,455.00",,,,"$969,809.33",,,,,,"$637,953.93","$2,310.00","$631,419.21","$17,227.22","$423,226.40","$2,999.49",,,,"$199,785.00",,,,,,,"$1,674,265.14",,,
1,115506003,Susquenita SD,Perry,"$15,783,258.08","$8,921,187.46","$8,398,637.36","$522,550.10",,"$22,788.57",,,,,,"$1,594,258.82",,,,,,"$1,586,176.77","$25,410.00","$87,704.79",$47.80,"$757,640.80",,,,,"$320,871.00",,,,,,-$0.39,"$2,467,172.46",,,
1,115508003,West Perry SD,Perry,"$18,940,819.49","$9,796,655.00","$9,179,180.01","$617,474.99",,"$47,809.25",,"$85,560.00",,,,"$1,963,725.14",,,,"$320,833.30",,"$2,163,776.87",,,"$42,261.81","$739,877.91",,,,,"$394,553.00",,"$10,030.82",,,,,"$3,375,736.39",,,
1,126515001,Philadelphia City SD,Philadelphia,"$1,773,786,443.33","$1,262,254,319.99","$1,224,128,259.77","$38,126,060.22",,"$52,232.10",,,,,,"$156,942,067.88",,,,"$33,749,650.00","$18,115,072.50","$15,424,060.62","$18,498,480.00",,"$3,009,640.44",,,,,,"$40,368,660.00",,,,"$1,753,891.25",,,"$223,618,368.55",,,
1,120522003,Delaware Valley SD,Pike,"$34,004,859.24","$16,646,391.32","$14,858,938.76","$1,787,452.56",,"$3,466.12",,"$233,353.93","$1,260.00",,,"$2,977,807.02",,,,"$455,000.00",,"$1,516,623.82",$385.00,"$202,427.49","$77,917.55","$2,988,094.55",,,,,"$728,801.00",,"$21,235.61",,,,,"$8,152,095.83",,,
1,119648303,Wallenpaupack Area SD,Pike,"$19,405,118.46","$7,468,023.16","$6,243,856.20","$1,224,166.96",,"$49,982.27",,"$166,880.00","$2,905.00",,,"$1,803,005.30",,,,,,"$1,833,066.57","$10,780.00","$123,813.02","$48,718.69","$1,357,458.29",,,,,"$307,524.00",,"$23,911.41",,,,,"$6,209,050.75",,,
1,109530304,Austin Area SD,Potter,"$2,370,798.00","$1,590,541.00","$1,526,165.00","$64,376.00",,"$2,928.00",,,,,,"$147,843.00",,,,"$82,249.00",,"$98,146.00",,"$3,657.00","$2,861.00","$132,949.00",,,,,"$34,565.00","$7,778.00",,,,,,"$267,281.00",,,
1,109531304,Coudersport Area SD,Potter,"$7,637,192.79","$4,730,315.03","$4,488,823.65","$241,491.38",,,,"$73,903.00",,,,"$593,799.88",,,,"$164,500.00",,"$263,379.52","$4,620.00","$277,767.72","$12,951.23","$252,898.97",,,,,"$133,604.00",,,,,,,"$1,129,453.44",,,
1,109532804,Galeton Area SD,Potter,"$3,849,734.13","$2,499,008.03","$2,379,012.95","$119,995.08",,"$21,835.83",,,,,,"$287,528.36",,,,,,"$54,745.36",,"$189,736.81","$5,856.00","$177,687.68","$14,735.26",,,,"$53,981.00",,,,,,,"$544,619.80",,,
1,109535504,Northern Potter SD,Potter,"$7,306,000.99","$4,830,692.84","$4,629,705.21","$200,987.63",,,,"$50,048.00",,,,"$477,521.56",,,,,,"$351,382.65","$15,400.00","$229,310.95","$8,687.25","$235,464.47","$1,502.46",,,,"$114,077.00",,"$6,873.53",,,,,"$985,040.28",,,
1,109537504,Oswayo Valley SD,Potter,"$6,068,898.40","$3,979,331.84","$3,820,908.67","$158,423.17",,"$15,619.48",,,,,,"$397,944.87",,,,"$90,475.00",,"$504,120.12","$1,155.00","$92,532.97","$6,215.75","$134,045.87",,,,,"$107,942.00",,,,,,,"$739,515.50",,,
1,129540803,Blue Mountain SD,Schuylkill,"$17,579,673.92","$9,148,424.10","$8,446,777.78","$701,646.32",,"$68,011.69",,,,,,"$1,520,703.62",,,,,,"$1,765,614.37","$43,120.00","$608,902.75","$47,417.57","$769,709.04",,,,,"$354,683.00",,,,,,,"$3,253,087.78",,,
1,129544503,Mahanoy Area SD,Schuylkill,"$13,120,384.58","$8,670,982.18","$8,222,564.06","$448,418.12",,"$21,755.94",,,,$40.00,,"$1,071,091.17",,,,,,"$501,673.59","$15,400.00","$26,154.78","$16,278.83","$459,392.04",,,,,"$228,249.00",,,,,,"$74,417.28","$2,034,949.77",,,
1,129544703,Minersville Area SD,Schuylkill,"$10,467,861.59","$6,814,921.44","$6,518,649.41","$296,272.03",,,,,,,,"$975,234.69",,,,,,"$394,263.33","$28,875.00","-$56,479.28","$22,438.78","$357,186.14","$51,513.44",,,,"$228,637.00",,,,$949.36,,,"$1,650,321.69",,,
1,129545003,North Schuylkill SD,Schuylkill,"$17,929,580.48","$10,287,102.83","$9,617,177.99","$669,924.84",,"$21,857.96",,,,,,"$1,516,184.24",,,,,,"$1,512,710.53","$17,710.00","$522,588.22","$35,004.41","$417,851.01",,,,,"$346,904.00",,,,,,,"$3,251,667.28",,,
1,129546003,Pine Grove Area SD,Schuylkill,"$12,584,078.62","$7,662,363.53","$7,197,858.90","$464,504.63",,"$19,123.04",,,,,,"$982,586.36",,,,"$26,665.50",,"$661,245.65","$5,775.00","$7,286.31","$28,426.17","$584,860.92",,,,,"$304,381.00",,,,"$70,019.01",,,"$2,231,346.13",,,
1,129546103,Pottsville Area SD,Schuylkill,"$22,491,705.38","$15,220,740.20","$14,523,118.80","$697,621.40",,"$11,024.62",,,,,,"$2,059,237.57",,,,,,"$399,061.72","$70,840.00",,"$48,306.53","$704,521.20","$24,476.01",,,,"$488,569.00",,,,,,,"$3,464,928.53",,,
1,129546803,Saint Clair Area SD,Schuylkill,"$6,236,372.51","$3,831,237.18","$3,668,242.25","$162,994.93",,"$20,623.73",,,,,,"$690,553.24",,,,,,"$383,870.03","$16,170.00","$210,860.11",,"$148,154.30","$1,159.14",,,,"$134,649.00",,,,,,,"$799,095.78",,,
1,129547303,Schuylkill Haven Area SD,Schuylkill,"$11,482,794.39","$6,950,876.07","$6,531,093.39","$419,782.68",,"$46,780.48",,,,,,"$897,589.38",,,,,,"$632,560.41","$14,245.00","$193,185.38","$21,505.82","$470,632.45",,,,,"$221,391.00",,,,,,,"$2,034,028.40",,,
1,129547203,Shenandoah Valley SD,Schuylkill,"$13,264,314.75","$8,699,835.24","$8,261,565.39","$438,269.85",,,,,,$680.00,,"$982,951.73",,,,,,"$227,273.00","$21,560.00","$545,502.97","$21,818.09","$312,890.10",,,,,"$237,689.00",,,,,,,"$2,214,114.62",,,
1,129547603,Tamaqua Area SD,Schuylkill,"$15,115,356.77","$8,277,251.91","$7,747,436.10","$529,815.81",,"$88,048.27",,,,,,"$1,587,557.74",,,,,,"$980,285.31","$38,500.00","$168,956.36","$46,517.65","$700,679.91",,,,,"$328,716.00",,,,"$45,806.97",,,"$2,853,036.65",,,
1,129547803,Tri-Valley SD,Schuylkill,"$7,892,850.48","$4,959,137.99","$4,707,673.07","$251,464.92",,"$70,883.57",,"$37,486.00",,,,"$625,627.54",,,,,,"$447,232.43",,"$212,506.78","$16,342.18","$241,696.24",,,,,"$132,807.00",,"$6,513.11",,,,,"$1,142,617.64",,,
1,129548803,Williams Valley SD,Schuylkill,"$11,802,903.12","$7,727,207.30","$7,343,168.40","$384,038.90",,"$17,772.06",,,$560.00,,,"$962,604.94",,,,,,"$599,763.47",,,"$17,759.02","$334,391.71","$111,137.37",,,,"$228,949.00","$9,201.59",,,,,,"$1,793,556.66",,,
1,116555003,Midd-West SD,Snyder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,116557103,Selinsgrove Area SD,Snyder,"$16,755,313.19","$8,918,707.54","$8,183,417.23","$735,290.31",,"$66,548.11",,"$46,123.00",,,,"$1,602,485.54",,,,,,"$839,715.00","$25,795.00","$586,789.63","$44,590.59","$663,529.11","$20,364.25",,,,"$418,661.00",,"$7,224.89",,,,,"$3,514,779.53",,,
1,108561003,Berlin Brothersvalley SD,Somerset,"$8,307,885.90","$5,536,452.76","$5,309,009.07","$227,443.69",,,,"$28,606.00","$1,155.00",,,"$574,196.97",,,,,,"$385,201.97","$3,465.00","$300,898.78","$13,505.51","$213,972.93",,,,,"$151,047.00",,"$5,522.70",,,,,"$1,093,861.28",,,
1,108561803,Conemaugh Township Area SD,Somerset,"$10,347,273.27","$7,178,386.03","$6,904,630.94","$273,755.09",,,,,,,,"$729,797.22",,,,,,"$561,257.33","$8,855.00","$79,635.77","$18,747.64","$271,047.43",,"$20,000.00",,,"$171,816.00",,,,,,,"$1,307,730.85",,,
1,108565203,Meyersdale Area SD,Somerset,"$11,149,653.82","$7,767,352.92","$7,468,451.16","$298,901.76",,"$32,536.91",,"$15,006.00",,,,"$705,664.42",,,,,,"$459,669.75","$6,545.00","$245,140.99","$13,851.63","$210,683.33",,"$40,000.00",,,"$198,784.00",,"$4,050.79",,,,,"$1,450,368.08",,,
1,108565503,North Star SD,Somerset,"$12,591,792.72","$8,245,439.58","$7,882,459.59","$362,979.99",,"$45,147.09",,,,,,"$894,819.04",,,,,,"$836,875.03","$14,245.00","$297,179.04","$19,340.04","$383,867.30",,,,,"$225,913.00",,,,,,,"$1,628,967.60",,,
1,108566303,Rockwood Area SD,Somerset,"$5,670,754.38","$3,788,753.03","$3,619,763.95","$168,989.08",,,,$374.24,,,,"$470,818.93",,,,,,"$225,435.47","$8,085.00","$29,311.99","$12,018.48","$232,862.93",,,,,"$73,578.00",,,,,,,"$829,516.31",,,
1,108567004,Salisbury-Elk Lick SD,Somerset,"$3,134,673.66","$2,097,026.73","$2,019,915.70","$77,111.03",,,,"$28,138.00",$455.00,,,"$241,606.19",,,,,,"$80,008.83","$6,930.00",,"$5,896.90","$122,978.55","$38,141.18",,,,"$52,080.00",,,,,,,"$461,412.28",,,
1,108567204,Shade-Central City SD,Somerset,"$5,914,017.36","$4,189,140.62","$4,034,454.59","$154,686.03",,,,,,,,"$407,707.69",,,,,,"$256,484.13","$3,080.00","$7,225.40","$6,948.20","$194,867.94",,,,,"$114,785.00",,,,,,,"$733,778.38",,,
1,108567404,Shanksville-Stonycreek SD,Somerset,"$2,792,793.95","$1,693,600.71","$1,608,012.63","$85,588.08",,,,,,,,"$240,536.01",,,,,,"$156,160.67","$6,930.00","$14,003.13","$4,934.34","$172,449.99",,,,,"$35,845.00",,,,,,,"$468,334.10",,,
1,108567703,Somerset Area SD,Somerset,"$16,274,399.41","$9,209,078.60","$8,641,093.48","$567,985.12",,"$100,043.39",,"$45,697.00","$5,320.00",,,"$1,575,155.64",,,,,,"$489,870.59","$31,185.00","$952,996.64","$40,059.70","$656,478.96","$48,491.50",,,,"$304,698.00",,,,,,,"$2,815,324.39",,,
1,108568404,Turkeyfoot Valley Area SD,Somerset,"$3,630,047.76","$2,521,218.85","$2,426,862.95","$94,355.90",,,,,,,,"$298,981.81",,,,,,"$250,495.90",,"$7,437.40","$4,925.43","$101,362.71",,,,,"$72,367.00",,,,,,,"$373,258.66",,,
1,108569103,Windber Area SD,Somerset,"$13,529,757.77","$9,566,346.89","$9,230,387.85","$335,959.04",,"$47,128.61",,,,,,"$984,767.34",,,,,,"$504,564.54","$8,470.00","$183,260.61","$23,462.74","$277,824.76","$65,000.00",,,,"$241,701.00",,,,$500.00,,,"$1,626,731.28",,,
1,117576303,Sullivan County SD,Sullivan,"$5,495,159.98","$3,160,518.43","$2,925,051.96","$235,466.47",,"$12,033.95",,,$630.00,,,"$432,169.63",,,,,,"$460,279.94",,"$43,610.74","$11,929.92","$208,307.04","$6,755.06",,,,"$51,245.00",,,,,,,"$1,107,680.27",,,
1,119581003,Blue Ridge SD,Susquehanna,"$11,689,040.50","$7,178,554.51","$6,802,926.02","$375,628.49",,"$38,739.83",,,,,,"$804,428.87",,,,,$109.00,"$885,253.29","$5,775.00",,"$17,815.95","$732,387.82","$21,000.00",,,,"$203,272.00",,,,,,,"$1,801,704.23",,,
1,119582503,Elk Lake SD,Susquehanna,"$12,202,274.90","$7,397,896.92","$7,026,449.71","$371,447.21",,"$13,546.35",,,,,,"$1,024,431.36",,,,,,"$1,057,371.25",,"$302,982.89","$19,776.24","$339,476.30",,,,,"$226,601.00",,,,$993.19,,,"$1,819,199.40",,,
1,119583003,Forest City Regional SD,Susquehanna,"$7,944,256.25","$3,911,396.24","$3,640,113.48","$271,282.76",,"$18,968.42",,,,,,"$566,943.96",,,,"$332,500.00",,"$952,318.27","$2,310.00","$348,760.91","$13,842.91","$374,516.97",,"$16,731.00",,,"$121,293.00",,,,,,,"$1,284,674.57",,,
1,119584503,Montrose Area SD,Susquehanna,"$14,510,419.52","$8,240,076.08","$7,814,158.73","$425,917.35",,"$35,896.37",,,,,,"$1,345,204.80",,,,,,"$1,368,174.82","$15,785.00",,"$22,947.89","$1,098,707.00",,,,,"$290,716.00",,,,,,,"$2,092,911.56",,,
1,119584603,Mountain View SD,Susquehanna,"$10,308,271.53","$5,820,737.83","$5,503,938.52","$316,799.31",,"$52,899.16",,,,,,"$830,891.90","$3,291.00",,,"$139,345.62",,"$1,163,169.94","$13,860.00",,"$15,263.04","$523,078.82",,,,,"$191,469.00",,,,,,,"$1,554,265.22",,,
1,119586503,Susquehanna Community SD,Susquehanna,"$11,937,833.00","$7,335,783.49","$6,970,923.41","$364,860.08",,"$4,431.42",,,,,,"$1,127,944.12",,,,,,"$1,028,520.80","$1,155.00",,"$14,030.98","$398,323.84",,,,,"$192,774.00",,,,,,,"$1,834,869.35",,,
1,117596003,Northern Tioga SD,Tioga,"$22,694,623.23","$14,040,257.06","$13,303,367.70","$736,889.36",,,,"$73,889.00","$1,925.00",,,"$1,827,778.33",,,,,,"$1,518,364.78","$6,930.00","$279,561.22","$37,771.27","$476,809.20","$347,507.28",,,,"$446,252.00",,"$8,184.34",,,,"-$23,914.19","$3,653,307.94",,,
1,117597003,Southern Tioga SD,Tioga,"$17,507,342.37","$9,770,397.02","$9,288,478.16","$481,918.86",,"$99,481.22",,"$50,510.00",,,,"$1,443,538.21",,,,"$708,750.00",,"$1,091,874.01","$12,705.00","$825,046.64","$34,867.33","$656,351.61",,,,,"$340,919.00",$434.94,"$7,373.86",,,,,"$2,465,093.53",,,
1,117598503,Wellsboro Area SD,Tioga,"$11,322,092.56","$6,936,216.89","$6,493,778.98","$442,437.91",,"$17,532.03",,"$82,456.04",,,,"$1,071,806.08",,,,,,"$471,344.19","$11,165.00","$18,467.08","$28,061.72","$380,176.09",,,,,"$219,909.00",,"$9,432.92",,,,,"$2,075,525.52",,,
1,116604003,Lewisburg Area SD,Union,"$9,856,874.75","$4,477,789.03","$3,928,397.11","$549,391.92",,"$72,062.83",,,,$244.00,,"$1,159,255.48",,,,"$170,625.00",,"$524,145.00","$9,539.00","$157,007.27","$33,472.81","$524,096.96",,,,,"$168,400.00",,,,$275.00,,,"$2,559,962.37",,,
1,116605003,Mifflinburg Area SD,Union,"$15,148,366.20","$8,806,439.55","$8,308,317.59","$498,121.96",,"$43,619.04",,"$94,105.36",,,,"$1,435,837.82",,,,,,"$1,030,001.76","$24,255.00","$210,638.46","$36,417.59","$570,460.11",$0.09,,,,"$354,755.00","$1,944.44","$10,849.55",,,,,"$2,529,042.43",,,
1,106611303,Cranberry Area SD,Venango,"$12,120,941.34","$7,400,337.91","$7,020,106.73","$380,231.18",,"$49,545.17",,,,,,"$949,248.07",,,,,,"$699,726.08","$10,780.00","$244,685.62","$19,564.72","$588,333.66",,,,,"$207,812.00","$181,690.88",,,,,,"$1,769,217.23",,,
1,106612203,Franklin Area SD,Venango,"$20,674,355.37","$12,821,361.87","$12,168,005.46","$653,356.41",,"$65,238.86",,,,,,"$1,766,697.06",,,,,,"$1,309,505.82","$48,895.00",,"$33,169.89","$934,599.01","$1,066.09",,,,"$382,881.00",,,,,,,"$3,310,940.77",,,
1,106616203,Oil City Area SD,Venango,"$25,007,296.44","$15,400,443.34","$14,722,279.76","$678,163.58",,"$116,718.09",,,$595.00,,,"$1,736,916.80",,,,,,"$974,961.50","$17,710.00","$2,204,767.92","$34,771.69","$1,063,785.82",,,,,"$486,703.00",,,,,,,"$2,969,923.28",,,
1,106617203,Titusville Area SD,Venango,"$23,344,257.70","$15,362,184.82","$14,667,762.24","$694,422.58",,"$70,847.73",,,,,,"$1,815,581.73",,,,,,"$917,924.90","$77,000.00","$335,799.83","$34,170.66","$489,588.61",,,,,"$434,788.00",,,,,,,"$3,806,371.42",,,
1,106618603,Valley Grove SD,Venango,"$10,540,685.88","$7,095,354.00","$6,811,017.33","$284,336.67",,,,,,,,"$732,409.44",,,,,,"$489,327.00","$6,160.05","$148,481.36","$14,687.90","$341,892.55",,,,,"$195,288.00",,,,,,,"$1,517,085.58",,,
1,105628302,Warren County SD,Warren,"$48,803,859.26","$27,704,187.13","$26,298,869.86","$1,405,317.27",,"$43,290.87",,"$369,029.00",,,,"$4,737,599.40",,,,,,"$3,333,438.20","$148,610.00","$1,005,675.15","$81,136.80","$2,736,207.56","$167,355.00",,,,"$1,023,439.00",,"$28,331.67",,,,,"$7,424,719.30",,,$840.18
1,101630504,Avella Area SD,Washington,"$6,841,224.83","$4,510,392.93","$4,322,384.95","$188,007.98",,"$46,723.45",,"$7,201.00",,,,"$580,763.67",,,,,,"$438,657.33","$3,465.00",,"$8,957.64","$251,516.12",,,,,"$105,057.00",,,,"$3,651.57",,,"$884,839.12",,,
1,101630903,Bentworth SD,Washington,"$10,627,634.48","$6,837,371.59","$6,481,195.92","$356,175.67",,"$10,185.00",,,,,,"$857,596.81",,,,,,"$390,402.21","$3,080.00","$245,017.13","$20,178.52","$399,654.26","$30,000.00",,,,"$210,735.00",,,,,,,"$1,623,413.96",,,
1,101631003,Bethlehem-Center SD,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,101631203,Burgettstown Area SD,Washington,"$11,236,375.54","$6,892,987.01","$6,521,069.46","$371,917.55",,,,"$2,875.00",,,,"$920,631.37",,,,,,"$475,147.04","$10,780.00","$331,646.89","$19,585.18","$532,366.17","$9,694.00",,,,"$239,888.00",,,,"$76,950.00",,,"$1,723,824.88",,,
1,101631503,California Area SD,Washington,"$9,756,603.01","$6,329,989.37","$6,073,709.89","$256,279.48",,,,,,,,"$702,532.52",,,,,,"$707,224.45","$5,775.00","$122,833.27","$16,393.36","$407,151.58",,,,,"$173,671.00",,,,,,,"$1,186,411.86",,,"$104,620.60"
1,101631703,Canon-McMillan SD,Washington,"$26,656,253.25","$13,826,928.49","$12,486,922.71","$1,340,005.78",,"$9,143.38",,,,,,"$2,461,248.78",,,,,,"$804,788.96","$120,890.00","$1,552,556.85","$97,642.39","$925,675.81",,,,,"$537,616.00",,,,,,,"$6,319,762.59",,,
1,101631803,Charleroi SD,Washington,"$15,636,283.14","$9,197,320.80","$8,645,993.40","$551,327.40",,"$65,824.81",,,,,,"$1,305,212.66",,,,,,"$277,635.07","$6,930.00","$1,106,541.69","$76,401.54","$643,884.83",,"$36,254.00",,,"$321,336.00","$1,944.52",,,,,,"$2,596,997.22",,,
1,101631903,Chartiers-Houston SD,Washington,"$7,869,253.74","$5,171,887.15","$4,928,660.21","$243,226.94",,,,,,,,"$705,321.62",,,,,,"$247,173.99","$23,870.00","$293,725.44",,"$312,841.57",,,,,"$178,652.00",,,,,,,"$935,781.97",,,
1,101632403,Fort Cherry SD,Washington,"$10,563,823.20","$7,039,722.39","$6,719,539.81","$320,182.58",,"$5,143.98",,"$64,167.00",,,,"$856,385.14",,,,,,"$463,385.94","$5,390.00",,"$16,366.24","$449,956.46","$17,464.51",,,,"$186,506.00",,"$8,496.43",,,,,"$1,450,839.11",,,
1,101633903,McGuffey SD,Washington,"$17,081,161.81","$10,860,107.53","$10,379,366.53","$480,741.00",,"$7,394.81",,"$94,730.00",,,,"$1,484,560.20",,,,,,"$777,995.69","$5,005.00","$387,569.72","$27,557.64","$873,310.97",,,,,"$339,263.00",,"$11,960.23",,,,,"$2,211,707.02",,,
1,101636503,Peters Township SD,Washington,"$16,852,556.25","$6,955,035.43","$5,739,478.50","$1,215,556.93",,,,,,,,"$1,673,325.02",,,,,,"$638,864.60","$102,795.00","$634,042.34","$69,571.91","$726,968.07",,,,,"$335,813.00",,,,"$27,242.41",,,"$5,688,898.47",,,
1,101637002,Ringgold SD,Washington,"$23,385,326.33","$14,219,844.92","$13,453,588.70","$766,256.22",,"$23,512.64",,,$595.00,,,"$2,250,017.72",,,,,,"$926,155.47","$35,805.00","$479,193.15","$50,100.13","$1,219,705.25",,"$60,000.00",,,"$540,337.00",,,,,,,"$3,580,060.05",,,
1,101638003,Trinity Area SD,Washington,"$23,141,679.24","$13,435,870.94","$12,481,267.99","$954,602.95",,"$34,289.38",,"$188,174.00",,,,"$2,241,645.95",,,,,,"$707,557.76","$18,095.00","$79,483.01","$60,509.64","$1,287,529.31","$59,918.59","$60,000.00",,,"$470,547.00","$11,666.72","$21,522.56",,"$35,000.00",,,"$4,429,869.38",,,
1,101638803,Washington SD,Washington,"$15,876,465.75","$9,780,503.03","$9,316,852.39","$463,650.64",,"$17,699.38",,,,,,"$1,769,223.91",,,,,,"$272,208.69","$12,705.00","$203,795.71","$34,066.13","$1,120,093.69","$11,310.74","$40,000.00",,,"$335,434.00",,,,,,,"$2,279,425.47",,,
1,119648703,Wayne Highlands SD,Wayne,"$19,851,024.57","$10,097,601.32","$9,148,458.80","$949,142.52",,"$6,037.73",,"$48,408.00","$3,150.00",,,"$1,760,692.52",,,,,"$7,500.00","$1,807,553.54","$11,935.00","$8,021.88","$42,945.04","$1,154,009.50",,,,,"$340,935.00",,"$9,062.24",,,,,"$4,553,172.80",,,
1,119648903,Western Wayne SD,Wayne,"$17,215,840.63","$6,194,571.56","$5,475,927.35","$718,644.21",,"$196,401.99",,,,,,"$1,290,410.91","$1,721,541.00",,,,,"$3,145,688.30","$40,425.00","$67,701.80","$37,030.35","$876,942.62",,"$29,970.00",,,"$239,366.00",,,,,,,"$3,375,791.10",,,
1,107650603,Belle Vernon Area SD,Westmoreland,"$18,301,268.14","$10,714,578.14","$9,985,814.11","$728,764.03",,"$21,614.09",,,,,,"$1,726,794.30",,,,,,"$947,134.14","$22,330.00",,"$46,024.50","$943,477.33",,,,,"$444,877.00",,,,,,,"$3,434,438.64",,,
1,107650703,Burrell SD,Westmoreland,"$12,638,236.32","$6,742,653.51","$6,161,672.37","$580,981.14",,"$90,679.45",,,,,,"$1,282,440.88",,,,,,"$494,140.95","$20,790.00","$245,246.86","$31,034.05","$701,844.40",,,,,"$268,508.00",,,,,,,"$2,760,898.22",,,
1,107651603,Derry Area SD,Westmoreland,"$20,266,444.46","$12,193,805.70","$11,584,556.81","$609,248.89",,"$58,984.89",,"$95,205.00",$525.00,,,"$1,828,292.72",,,,,,"$1,055,062.17","$25,795.00","$644,173.85","$37,084.66","$970,254.00","$19,854.00",,,,"$392,930.00",,,,"$26,710.00",,,"$2,917,767.47",,,
1,107652603,Franklin Regional SD,Westmoreland,"$17,635,964.03","$8,372,313.14","$7,253,392.94","$1,118,920.20",,"$12,962.59",,,,,,"$1,954,032.14",,,,,,"$699,787.90","$25,410.00","$103,876.21","$64,545.46","$843,192.65",,,,,"$334,456.00",,,,,,,"$5,225,387.94",,,
1,107653102,Greater Latrobe SD,Westmoreland,"$21,397,765.98","$12,053,232.99","$11,191,012.42","$862,220.57",,"$128,906.05",,,,,,"$2,314,052.09",,,,,,"$649,120.92","$90,090.00","$352,269.86","$64,144.54","$754,403.69","$121,986.41",,,,"$516,843.00",,,,,,,"$4,352,716.43",,,
1,107653203,Greensburg Salem SD,Westmoreland,"$19,764,303.21","$11,981,232.77","$11,245,952.97","$735,279.80",,"$99,757.33",,,,$120.00,,"$2,200,601.92",,,,,,"$426,812.99","$32,725.00","$127,627.30","$49,983.89","$829,349.14",,,,,"$427,212.00",,,,,,,"$3,588,880.87",,,
1,107653802,Hempfield Area SD,Westmoreland,"$35,879,654.09","$19,962,875.46","$18,796,918.46","$1,165,957.00",,"$93,043.24",,,,,,"$3,606,664.70",,,,"$175,000.00",,"$1,297,592.13","$92,015.00","$1,211,349.45","$105,690.83","$1,258,896.61",,,,,"$707,433.00",,,,"$60,000.00",,,"$7,309,093.67",,,
1,107654103,Jeannette City SD,Westmoreland,"$13,620,465.23","$9,316,663.17","$8,793,174.01","$523,489.16",,"$37,966.05",,,,,,"$1,134,645.31",,,,,,"$399,927.60","$18,865.00","$189,128.91","$18,175.64","$628,616.03",,"$26,783.00",,,"$247,552.00",,,,$750.00,,"-$256,750.80","$1,858,143.32",,,
1,107654403,Kiski Area SD,Westmoreland,"$30,186,305.05","$17,522,100.73","$16,441,796.77","$1,080,303.96",,"$37,904.40",,,,,,"$2,834,719.26",,,,,,"$1,736,671.99","$54,670.00","$832,272.47","$62,664.67","$1,167,122.65",,,,,"$630,145.00",,,,"$3,982.23",,,"$5,304,051.65",,,
1,107654903,Ligonier Valley SD,Westmoreland,"$12,102,376.68","$6,551,540.03","$6,154,025.98","$397,514.05",,"$47,404.86",,,,,,"$1,352,480.10",,,,,,"$1,301,684.16","$30,800.00","$289,520.66","$30,688.37","$323,533.78","$82,299.03",,,,"$167,418.00",,,,,,,"$1,925,007.69",,,
1,107655803,Monessen City SD,Westmoreland,"$10,897,190.67","$6,647,737.91","$6,413,877.19","$233,860.72",,"$43,870.61",,,,,,"$813,313.23",,,,"$499,999.95",,"$181,659.42","$19,250.00","$275,345.56","$13,113.68","$527,553.99",,,,,"$200,433.00",,,,,,"$85,889.37","$1,589,023.95",,,
1,107655903,Mount Pleasant Area SD,Westmoreland,"$16,356,395.66","$10,013,613.76","$9,486,969.91","$526,643.85",,"$57,534.77",,,,,,"$1,542,006.70",,,,,,"$771,961.98","$42,350.00",,"$35,935.22","$834,511.29",,"$44,999.98",,,"$344,356.00","$100,000.00",,,"$10,000.00",,,"$2,559,125.96",,,
1,107656303,New Kensington-Arnold SD,Westmoreland,"$23,607,010.39","$14,102,943.39","$13,373,498.02","$729,445.37",,"$191,526.02",,,,,,"$2,218,755.19",,,,,,"$642,587.73","$77,000.00","$959,665.61","$37,853.04","$1,280,598.47",,,,,"$480,928.00",,,,,,,"$3,615,152.94",,,
1,107656502,Norwin SD,Westmoreland,"$31,436,519.16","$17,972,901.09","$16,556,619.73","$1,416,281.36",,"$86,048.84",,,,,,"$2,952,084.06",,,,,,"$968,448.01","$60,830.00","$999,085.33","$95,069.62","$954,578.65",,,,,"$671,460.00",,,,,,,"$6,576,013.56",,,"$100,000.00"
