Cat,AUN,school_district,county,total_state_rev,bef,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Staff and Program Development 7180,Vocational Education 7220,Alternative Education 7230,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340",Sewage Treatment Operations / Environmental Subsidies 7350,Safe Schools 7360,Vocational Training of the Unemployed 7400,PA Accountability Grants 7501,Project 720 / High School Reform 7503,Ready to Learn Block Grant 7505,Supplemental Equipment Grants 7509,Revenue for the Support of Public Schools 7598,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
4,124150004,Pennsylvania Leadership Charter School,Chester,"$36,000.00",,,,,,,,,,,,,,,,,,,,"$36,000.00",,,,,,,,,,,,,,,,
4,124153350,Renaissance Academy CS,Chester,"$41,506.00",,,,,,,,,,,,,,,,,,,"$8,561.00","$18,480.00",,,,,,,"$14,465.00",,,,,,,,,
4,101833400,Sugar Valley Rural CS,Clinton,"$53,310.65",,,,,,,,,,,,,,,,,,,"$45,401.66","$7,908.99",,,,,,,,,,,,,,,,
4,116493130,Susq-Cyber CS,Columbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,115227010,Capital Area School for the Arts Charter School,Dauphin,"$29,806.00",,,,,,,,,,,,,,,,,,,"$27,523.00","$2,283.00",,,,,,,,,,,,,,,,
4,115220002,Commonwealth Charter Academy CS,Dauphin,"$279,081.36",,,,,,,,,,,,,,,,,,,,,,,,,,,"$270,631.00",,,"$8,450.36",,,,,,
4,115220001,Infinity CS,Dauphin,"$11,858.00",,,,,,,,,,,,,,,,,,,"$9,170.00","$2,688.00",,,,,,,,,,,,,,,,
4,115222343,Premier Arts and Science Charter School,Dauphin,"$28,265.89",,,,,,,,,,,,,,,,,,,"$28,265.89",,,,,,,,,,,,,,,,,
4,115223050,Sylvan Heights Science CS,Dauphin,"$22,553.00",,,,,,,,,,,,,,,,,,,,"$3,966.00",,,,,,,"$18,587.00",,,,,,,,,
4,125232950,Chester Community CS,Delaware,"$793,451.30",,,,,,,,,,,,,,,,,,,"$432,237.48","$54,663.82",,,,,,,,"$306,550.00",,,,,,,,
4,125236827,Chester CS for the Arts,Delaware,"$88,579.83",,,,,,,,,,,,,,,,,,,"$82,629.45","$5,950.38",,,,,,,,,,,,,,,,
4,125233517,Vision Academy Charter School,Delaware,"$23,891.89",,,,,,,,,,,,,,,,,,,"$23,891.89",,,,,,,,,,,,,,,,,
4,125230002,Widener Partnership CS,Delaware,"$107,046.53",,,,,,,,,,,,,,,,,,,"$62,840.88","$7,790.65",,,,,,,"$36,415.00",,,,,,,,,
4,105257512,Erie Rise Leadership Academy Charter School,Erie,"$93,027.00",,,,,,,,,,,,,,,,,,,"$50,967.00","$5,733.00",,,,,,,"$23,143.00",,,,"$13,184.00",,,,,
4,105250004,Montessori Regional CS,Erie,"$38,083.00",,,,,,,,,,,,,,,,,,,,"$14,361.00",,,,,,,"$23,722.00",,,,,,,,,
4,105250001,Perseus House CS of Excellence,Erie,"$152,901.68",,,,,,,,,$172.00,"$35,562.10",,,,,,,,,"$103,000.00","$12,706.95",,,,,,,,,,"$1,460.63",,,,,,
4,105252920,Robert Benjamin Wiley Community CS,Erie,"$71,723.14",,,,,,,,,,,,,,,,,,,"$57,683.45","$14,039.69",,,,,,,,,,,,,,,,
4,111440001,New Day Charter School,Huntingdon,"$24,438.46",,,,,,,,,,,,,,,,,,,"$22,149.41","$2,289.05",,,,,,,,,,,,,,,,
4,111315438,Stone Valley Community CS,Huntingdon,"$1,306.95",,,,,,,,,,,,,,,,,,,$0.01,"$1,306.94",,,,,,,,,,,,,,,,
4,119350001,Fell CS,Lackawanna,"$7,874.00",,,,,,,,,,,,,,,,,,,,"$3,892.00",,,,,,,,,,,"$3,982.00",,,,,
4,119355028,Howard Gardner Multiple Intelligence CS,Lackawanna,"$6,529.96",,,,,,,,,,,,,,,,,,,,"$6,529.96",,,,,,,,,,,,,,,,
4,113362940,La Academia Partnership Charter School,Lancaster,"$32,320.43",,,,,,,,,,,,,,,,,,,"$28,839.95",,,,,,,,,,,,"$3,480.48",,,,,
4,121395927,Arts Academy CS,Lehigh,"$39,264.39",,,,,,,,,,,,,,,,,,,"$17,129.04","$12,764.35",,,,,,,"$9,371.00",,,,,,,,,
4,121394017,Circle of Seasons Charter School,Lehigh,"$17,694.21",,,,,,,,,,,,,,,,,,,"$14,482.56","$3,211.65",,,,,,,,,,,,,,,,
4,121398065,Executive Education Academy Charter School,Lehigh,"$116,788.00",,,,,,,,,,,,,,,,,,,"$108,431.00","$8,357.00",,,,,,,,,,,,,,,,
4,175390169,Lincoln Leadership Academy Charter School,Lehigh,"$172,731.55",,,,,,,,,,,,,,,,,,,"$89,179.77","$42,396.78",,,,,,,"$41,155.00",,,,,,,,,
4,121392881,Medical Academy CS,Lehigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,121393330,Roberto Clemente CS,Lehigh,"$25,341.00",,,,,,,,,,,,,,,,,,,,"$4,158.80",,,,,,,"$21,182.20",,,,,,,,,
4,121391526,Roberto Clemente Elementary Charter School,Lehigh,"$35,256.19",,,,,,,,,,,,,,,,,,,"$35,256.19",,,,,,,,,,,,,,,,,
4,188392660,Seven Generations Charter School,Lehigh,"$72,171.00",,,,,,,,,,,,,,,,,,,"$51,993.00","$6,925.00",,,,,,,"$13,253.00",,,,,,,,,
4,118400001,Bear Creek Community CS,Luzerne,"$58,839.24",,,,,,,,,,,,,,,,,,,"$50,476.85","$8,362.39",,,,,,,,,,,,,,,,
4,104432830,Keystone Education Center CS,Mercer,"$58,051.08",,,,,,,,,,,,,,,,,,,"$33,850.85","$4,351.23",,,,,,,"$19,849.00",,,,,,,,,
4,120450003,Evergreen Community CS,Monroe,"$33,404.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$33,404.68",,,,,,
4,123460001,Pennsylvania Virtual CS,Montgomery,"$182,451.18",,,,,,,,,,,,,,,,,,,,"$46,112.18",,,,,,,"$136,339.00",,,,,,,,,
4,123463370,Souderton CS Collaborative,Montgomery,"$26,414.00",,,,,,,,,,,,,,,,,,,"$12,294.00","$7,329.00",,,,,,,,,,"$6,791.00",,,,,,
4,120480002,Lehigh Valley Academy Regional CS,Northampton,"$195,508.00",,,,,,,,,,,,,,,,,,,"$118,450.00","$28,670.00",,,,,,,"$48,388.00",,,,,,,,,
4,120483170,Lehigh Valley Charter High School for the Arts,Northampton,"$73,677.05",,,,,,,,,,,,,,,,,,,"$43,619.62","$8,765.43",,,,,,,,,,"$21,292.00",,,,,,
4,139481451,Lehigh Valley Dual Language Charter School,Northampton,"$65,820.34",,,,,,,,,,,,,,,,,,,"$30,217.93","$15,411.41",,,,,,,"$20,191.00",,,,,,,,,
4,126514368,ACT Academy Cyber CS,Philadelphia,"$9,559.00",,"$1,252.00",,,,,,,,,,,,,,,,,,,,,,,,,"$8,307.00",,,,,,,,,
4,126510015,Ad Prima CS,Philadelphia,"$138,186.00",,,,,,,,,,,,,,,,,,,"$92,804.00","$10,906.00",,,,,,,"$34,476.00",,,,,,,,,
4,126512990,Alliance for Progress CS,Philadelphia,"$101,656.00",,,,,,,,,,,,,,,,,,,"$59,414.00","$8,934.00",,,,,,,"$33,308.00",,,,,,,,,
4,104510394,Antonia Pantoja Community Charter School,Philadelphia,"$23,219.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$23,219.00",,,,,
4,181519176,ASPIRA Bilingual Cyber Charter School,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,126510010,Belmont Charter School,Philadelphia,"$134,129.68",,,,,,,,,,,,,,,,,,,"$83,713.97","$8,549.71",,,,,,,"$41,866.00",,,,,,,,,
4,126519476,Birney Preparatory Academy,Philadelphia,"$156,902.00",,,,,,,,,,,,,,,,,,,"$90,631.00","$10,000.00",,,,,,,"$56,271.00",,,,,,,,,
4,185515523,Boys Latin of Philadelphia CS,Philadelphia,"$195,081.00",,,,,,,,,,,,,,,,,,,"$121,035.00","$11,382.00",,,,,,,"$38,932.00",,,,"$23,732.00",,,,,
4,126513190,Charter High School for Architecture and Design,Philadelphia,"$150,275.00",,,,,,,,,,,,,,,,,,,"$94,992.00","$7,004.00",,,,,,,"$48,279.00",,,,,,,,,
4,126513160,Christopher Columbus CS,Philadelphia,"$63,297.00",,,,,,,,,,,,,,,,,,,,-$79.00,,,,,,,"$63,376.00",,,,,,,,,
4,126512840,Community Academy of Philadelphia CS,Philadelphia,"$306,712.34",,,,,,,,,,,,,,,,,,,"$183,547.87","$20,867.47",,,,,,,"$102,297.00",,,,,,,,,
4,126513470,Delaware Valley CHS,Philadelphia,"$90,000.00",,,,,,,,,,,,,,,,,,,"$90,000.00",,,,,,,,,,,,,,,,,
4,126510011,Discovery Charter School,Philadelphia,"$71,143.00",,,,,,,,,,,,,,,,,,,,"$15,062.00",,,,,,,"$56,081.00",,,,,,,,,
4,177518712,Eastern University Academy Charter School,Philadelphia,"$44,526.00",,,,,,,,,,,,,,,,,,,,"$7,527.00",,,,,,,"$31,682.00",,,,"$5,317.00",,,,,
4,126513440,Esperanza Academy Charter School,Philadelphia,"$369,359.00",,,,,,,,,,,"$23,754.00",,,,,,,,"$231,980.00","$19,242.00",,,,,,,"$68,208.00",,,,"$26,175.00",,,,,
4,126511563,Esperanza Cyber CS,Philadelphia,"$10,386.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,386.00",,,,,,,,,
4,126513100,Eugenio Maria De Hostos CS,Philadelphia,"$28,446.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$28,446.92",,,,,
4,100510000,First Philadelphia Preparatory Charter School,Philadelphia,"$329,005.00",,,,,,,,,,,,,,,,,,,"$215,535.00","$33,727.00",,,,,,,"$79,743.00",,,,,,,,,
4,126510021,Folk Arts-Cultural Treasures CS,Philadelphia,"$123,156.00",,,,,,,,,,,,,,,,,,,"$63,867.00","$17,932.00",,,,,,,"$41,357.00",,,,,,,,,
4,147513703,Franklin Towne Charter Elementary School,Philadelphia,"$121,526.00",,,,,,,,,,,,,,,,,,,,"$33,390.00",,,,,,,"$71,973.00",,,,"$16,163.00",,,,,
4,126513450,Franklin Towne CHS,Philadelphia,"$142,793.00",,,,,,,,,,,,,,,,,,,,"$43,070.00",,,,,,,"$79,997.00",,,,"$19,726.00",,,,,
4,126518547,Frederick Douglass Mastery Charter School,Philadelphia,"$88,837.00",,,,,,,,,,,,,,,,,,,,"$6,985.00",,,,,,,"$66,001.00",,,,"$15,851.00",,,,,
4,126513270,Freire CS,Philadelphia,"$234,021.00",,,,,,,,,,,,,,,,,,,"$151,544.00","$6,419.00",,,,,,,"$76,058.00",,,,,,,,,
4,126513380,Global Leadership Academy CS,Philadelphia,"$69,202.00",,,,,,,,,,,,,,,,,,,,"$12,084.00",,,,,,,"$57,118.00",,,,,,,,,
4,126510005,Green Woods CS,Philadelphia,"$41,446.00",,,,,,,,,,,,,,,,,,,,"$11,474.00",,,,,,,"$29,972.00",,,,,,,,,
4,126512850,Harambee Institute of Science and Technology CS,Philadelphia,"$91,186.00",,,,,,,,,,,,,,,,,,,"$73,498.00","$11,211.00",,,,,,,"$35,220.00",,,"-$28,743.00",,,,,,
4,126513200,Imani Education Circle CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,126512980,Imhotep Institute CHS,Philadelphia,"$119,553.00",,,,,,,,,,,,,,,,,,,"$59,580.00",,,,,,,,"$59,369.00",,,,$604.00,,,,,
4,126513510,Independence CS,Philadelphia,"$182,574.00",,,,,,,,,,,,,,,,,,,"$107,751.00","$10,000.00",,,,,,,"$64,823.00",,,,,,,,,
4,126513070,Inquiry Charter School,Philadelphia,"$10,144.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$10,144.00",,,,,,,,,
4,133513315,John B Stetson Charter School,Philadelphia,"$22,409.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$22,409.76",,,,,
4,182514568,Keystone Academy Charter School,Philadelphia,"$137,301.00",,,,,,,,,,,,,,,,,,,"$77,114.00","$24,075.00",,,,,,,"$36,112.00",,,,,,,,,
4,126510017,Khepera CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,126514864,KIPP DuBois Charter School,Philadelphia,"$131,361.00",,,,,,,,,,,,,,,,,,,"$90,822.00","$9,141.00",,,,,,,"$31,398.00",,,,,,,,,
4,126510013,KIPP Philadelphia Charter School,Philadelphia,"$160,640.00",,,,,,,,,,,,,,,,,,,"$101,608.00","$13,306.00",,,,,,,,,,"$45,726.00",,,,,,
4,172510793,KIPP West Philadelphia Preparatory Charter School,Philadelphia,"$83,567.00",,,,,,,,,,,,,,,,,,,"$50,399.00","$5,144.00",,,,,,,"$28,024.00",,,,,,,,,
4,126513110,Laboratory CS,Philadelphia,"$120,560.00",,,,,,,,,,,,,,,,,,,"$76,470.00","$8,609.00",,,,,,,"$35,481.00",,,,,,,,,
4,126513480,Mariana Bracetti Academy CS,Philadelphia,"$320,487.00",,,,,,,,,,,,,,,,,,,"$191,241.00","$25,121.00",,,,,,,"$104,125.00",,,,,,,,,
4,126510014,Maritime Academy Charter School,Philadelphia,"$147,419.00",,,,,,,,,,,,,,,,,,,"$73,740.00","$8,801.00",,,,,,,"$64,878.00",,,,,,,,,
4,126513150,MAST Community Charter School,Philadelphia,"$320,977.00",,,,,,,,,,,,,,,,,,,"$190,530.00","$29,713.00",,,,,,,"$100,734.00",,,,,,,,,
4,126510002,Mastery CHS - Lenfest Campus,Philadelphia,"$62,193.00",,,,,,,,,,,,,,,,,,,,"$8,029.00",,,,,,,"$43,151.00",,,,"$11,013.00",,,,,
4,126519644,Mastery CS - Cleveland Elementary,Philadelphia,"$91,103.00",,,,,,,,,,,,,,,,,,,,"$13,722.00",,,,,,,"$58,533.00",,,,"$18,848.00",,,,,
4,126518795,Mastery CS - Francis D. Pastorius Elementary,Philadelphia,"$23,797.00",,,,,,,,,,,,,,,,,,,,"$10,634.00",,,,,,,,,,,"$13,163.00",,,,,
4,126513290,Mastery CS - Hardy Williams,Philadelphia,"$268,247.00",,,,,,,,,,,,,,,,,,,"$167,326.00","$21,469.00",,,,,,,"$79,452.00",,,,,,,,,
4,126511748,Mastery CS-Clymer Elementary,Philadelphia,"$68,540.00",,,,,,,,,,,,,,,,,,,,"$10,829.00",,,,,,,"$45,131.00",,,,"$12,580.00",,,,,
4,126513734,Mastery CS-Gratz Campus,Philadelphia,"$149,286.00",,,,,,,,,,,,,,,,,,,,"$27,757.00",,,,,,,"$93,565.00",,,,"$27,964.00",,,,,
4,126516457,Mastery CS-Harrity Campus,Philadelphia,"$108,504.00",,,,,,,,,,,,,,,,,,,,"$16,119.00",,,,,,,"$71,626.00",,,,"$20,759.00",,,,,
4,126519433,Mastery CS-Mann Campus,Philadelphia,"$68,370.00",,,,,,,,,,,,,,,,,,,,"$10,165.00",,,,,,,"$46,343.00",,,,"$11,862.00",,,,,
4,151514721,Mastery CS-Pickett Campus,Philadelphia,"$239,417.00",,,,,,,,,,,,,,,,,,,"$141,727.00","$16,577.00",,,,,,,"$61,791.00",,,,"$19,322.00",,,,,
4,126510022,Mastery CS-Shoemaker Campus,Philadelphia,"$211,617.00",,,,,,,,,,,,,,,,,,,"$124,101.00","$14,008.00",,,,,,,"$59,787.00",,,,"$13,721.00",,,,,
4,126517286,Mastery CS-Smedley Campus,Philadelphia,"$94,386.00",,,,,,,,,,,,,,,,,,,,"$9,946.00",,,,,,,"$61,011.00",,,,"$23,429.00",,,,,
4,126510023,Mastery CS-Thomas Campus,Philadelphia,"$297,001.00",,,,,,,,,,,,,,,,,,,"$190,197.00","$25,475.00",,,,,,,"$52,241.00",,,,"$29,088.00",,,,,
4,126513230,Math Civics and Sciences CS,Philadelphia,"$119,439.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$77,552.00",,,,"$41,887.00",,,,,
4,126519392,Memphis Street Academy CS @ JP Jones,Philadelphia,"$84,686.00",,,,,,,,,,,,,,,,,,,,"$16,445.00",,,,,,,"$68,241.00",,,,,,,,,
4,126513000,Multicultural Academy CS,Philadelphia,"$66,988.00",,,,,,,,,,,,,,,,,,,"$42,753.00","$4,533.00",,,,,,,"$19,702.00",,,,,,,,,
4,126513420,New Foundations CS,Philadelphia,"$331,464.00",,,,,,,,,,,,,,,,,,,"$223,232.00","$22,524.00",,,,,,,"$85,708.00",,,,,,,,,
4,126510018,New Media Technology CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,126510019,Northwood Academy CS,Philadelphia,"$64,712.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$64,712.00",,,,,,,,,
4,126513452,Olney Charter High School,Philadelphia,"$36,667.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$36,667.78",,,,,
4,173515368,Pan American Academy CS,Philadelphia,"$171,144.00",,,,,,,,,,,,,,,,,,,"$94,291.00","$12,285.00",,,,,,,"$64,568.00",,,,,,,,,
4,126510004,People for People CS,Philadelphia,"$142,373.00",,,,,,,,,,,,,,,,,,,"$70,723.00","$10,367.00",,,,,,,"$45,506.00",,,,"$15,777.00",,,,,
4,126513280,Philadelphia Academy CS,Philadelphia,"$277,396.00",,,,,,,,,,,,,,,,,,,"$171,576.00","$16,904.00",,,,,,,"$88,916.00",,,,,,,,,
4,126510009,Philadelphia Electrical & Tech CHS,Philadelphia,"$158,439.00",,,,,,,,,,,,,,,,,,,"$101,416.00","$8,513.00",,,,,,,"$48,510.00",,,,,,,,,
4,126510016,Philadelphia Montessori CS,Philadelphia,"$39,531.00",,,,,,,,,,,,,,,,,,,"$21,401.00","$3,730.00",,,,,,,"$14,400.00",,,,,,,,,
4,126513400,Philadelphia Performing Arts CS,Philadelphia,"$409,113.00",,,,,,,,,,,,,,,,,,,"$307,265.00","$20,000.00",,,,,,,"$81,848.00",,,,,,,,,
4,126512960,"Preparatory CS of Mathematics, Science, Tech, and Careers",Philadelphia,"$99,218.26",,,,,,,,,,,,,,,,,,,"$99,218.26",,,,,,,,,,,,,,,,,
4,126510008,Richard Allen Preparatory CS,Philadelphia,"$122,940.32",,,,,,,,,,,,,,,,,,,"$75,063.12","$10,455.20",,,,,,,"$37,422.00",,,,,,,,,
4,126510001,Russell Byers CS,Philadelphia,"$101,335.94",,,,,,,,,,,,,,,,,,,"$59,771.23",$469.71,,,,,,,"$41,095.00",,,,,,,,,
4,114514135,Sankofa Freedom Academy Charter School,Philadelphia,"$48,006.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$48,006.00",,,,,,,,,
4,108515107,Southwest Leadership Academy CS,Philadelphia,"$99,479.00",,,,,,,,,,,,,,,,,,,"$68,479.00","$9,363.00",,,,,,,"$21,637.00",,,,,,,,,
4,192518422,Tacony Academy Charter School,Philadelphia,"$266,256.00",,,,,,,,,,,,,,,,,,,"$158,665.00","$10,149.00",,,,,,,"$70,538.00",,,,"$26,904.00",,,,,
4,126515691,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,"$105,601.67",,,,,,,,,,,,,,,,,,,,"$30,791.67",,,,,,,"$74,810.00",,,,,,,,,
4,126512674,Universal Alcorn CS,Philadelphia,"$12,160.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$12,160.00",,,,,,
4,126519434,Universal Audenried Charter School,Philadelphia,"$367,899.00",,,,,,"$311,576.00",,,,,,,,,,,,,,,,,,,,,"$45,169.00",,,"$11,154.00",,,,,,
4,168513758,Universal Bluford Charter School,Philadelphia,"$57,700.00",,,,,,,,,,,,,,,,,,,,"$17,077.00",,,,,,,"$40,623.00",,,,,,,,,
4,126517442,Universal Creighton Charter School,Philadelphia,"$78,621.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$61,208.00",,,"$17,413.00",,,,,,
4,103519376,Universal Daroff Charter School,Philadelphia,"$71,703.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$50,218.00",,,"$21,485.00",,,,,,
4,126513210,Universal Institute CS,Philadelphia,"$172,428.00",,,,,,,,,,,,,,,,,,,"$98,229.00","$20,981.00",,,,,,,"$53,218.00",,,,,,,,,
4,126513415,Universal Vare Charter School,Philadelphia,"$42,324.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"$33,202.00",,,"$9,122.00",,,,,,
4,126513020,West Oak Lane CS,Philadelphia,"$249,841.00",,,,,,,,,,,,,,,,,,,"$135,181.00","$13,000.00",,,,,,,"$76,136.00",,,,"$25,524.00",,,,,
4,126510006,West Phila. Achievement CES,Philadelphia,"$2,172,965.00",,"$2,114,154.00",,,,,,,,,,,,,,,,,,"$6,000.00",,,,,,,"$52,811.00",,,,,,,,,
4,126510007,Wissahickon CS,Philadelphia,"$158,915.00",,,,,,,,,,,,,,,,,,,"$120,829.00",$626.00,,,,,,,"$37,460.00",,,,,,,,,
4,126512860,World Communications CS,Philadelphia,"$56,070.00",,,,,,,,,,,,,,,,,,,,"$7,542.00",,,,,,,"$43,662.00",,,,"$4,866.00",,,,,
4,126513250,Young Scholars CS,Philadelphia,"$80,666.00",,,,,,,,,,,,,,,,,,,"$40,153.00",$586.00,,,,,,,"$20,968.00",,,,"$18,959.00",,,,,
4,126514720,Young Scholars Kenderton CS,Philadelphia,-$306.00,,,,,,,,,,,,,,,,,,,,-$306.00,,,,,,,,,,,,,,,,
4,126512870,Youth Build Phila CS,Philadelphia,"$84,517.00",,,,,,,,,,,,,,,,,,,"$84,517.00",,,,,,,,,,,,,,,,,
4,129544907,Gillingham Charter School,Schuylkill,"$35,418.35",,,,,,,,,,,,,,,,,,,"$31,750.00","$3,668.35",,,,,,,,,,,,,,,,
4,105620001,Tidioute Community CS,Warren,"$33,714.84",,,,,,,,,,,,,,,,,,,,"$11,005.84",,,,,,,"$22,709.00",,,,,,,,,
4,107653040,"Dr Robert Ketterer CS, Inc.",Westmoreland,"$25,808.00",,,,,,,,,,,,,,,,,,,"$19,328.00","$6,480.00",,,,,,,,,,,,,,,,
4,112673300,Crispus Attucks Youthbuild CS,York,"$30,833.00",,,,,,,,,,,,,,,,,,,"$19,120.00",,,,,,,,"$9,494.00",,,,"$2,219.00",,,,,
4,134677866,Helen Thackston Charter School,York,"$140,579.00",,,,,,,,,,,,,,,,,,,"$79,400.00","$13,500.00",,,,,,,"$47,679.00",,,,,,,,,
4,112673500,Lincoln CS,York,"$191,468.22",,,,,,,,,,,,,,,,,,,"$110,169.60","$14,619.62",,,,,,,"$66,679.00",,,,,,,,,
4,189670676,York Academy Regional Charter School,York,"$49,599.91",,,,,,,,,,,,,,,,,,,"$44,298.24","$5,301.67",,,,,,,,,,,,,,,,
6,113363705,Lancaster County Academy,Lancaster,"$8,654.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$8,654.00",,,,
6,112679205,York County HS,York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,School District,,"$10,475,163,913.13","$5,695,841,484.91","$20,312.27","$35,611,267.94","$473,456.59",$0.00,"$9,983,952.41",$0.00,"$285,435.00","$44,445.00","$32,641.00","$1,009,738,359.78","$12,813,905.95","$754,943.15","$9,556.74","$52,700,779.91","$17,471,719.84","$528,846,668.17","$68,215,711.22","$189,397,064.30","$29,732,111.03","$530,856,879.85","$3,955,423.00","$4,458,068.97",$0.00,"$5,014,857.65","$75,000.00","$223,636,935.25","$654,380.58","$4,651,874.00","$5,861,977.27",$0.00,"$442,922,613.17","$1,601,002,867.01","$69,648.26","$26,018.12","$3,554.79"
,,AVTS / CTC,,"$94,927,754.84",$0.00,$0.00,$0.00,$0.00,$0.00,"$46,818,877.19","$139,875.00",$0.00,$0.00,"$1,002.00",$0.00,$0.00,"$359,472.22","$29,793.00",$0.00,"$113,025.82",$0.00,$0.00,$0.00,"$129,648.12",$0.00,$0.00,"$192,627.04","$1,804.77",$0.00,$0.00,$0.00,"$2,122,226.99",$0.00,"$420,710.80",$0.00,"$10,223,740.97","$34,362,083.98","$12,866.94",$0.00,$0.00
,,Charter School,,"$19,850,444.89",$0.00,"$1,252.00",$0.00,$0.00,$0.00,"$29,139,643.20",$0.00,$0.00,$732.00,"$35,562.10","$23,754.00",$0.00,"$359,472.22","$29,793.00",$0.00,$0.00,$0.00,$0.00,"$5,504,841.23","$1,763,049.08",$0.00,$0.00,"$113,405.04","$1,804.77",$0.00,$0.00,"$4,687,061.20","$1,622,884.82",$0.00,"$440,094.06","$476,245.86","$6,167,360.14","$20,129,332.37","$19,184.87",$0.00,"$3,420.00"
,,Special Program Jointure,,"$8,654.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,654.00",$0.00,$0.00,$0.00,$0.00
,,Total,,"$10,589,950,766.86","$5,695,841,484.91","$21,564.27","$35,611,267.94","$473,456.59",$0.00,"$85,942,472.80","$139,875.00","$285,435.00","$45,177.00","$69,205.10","$1,009,762,113.78","$12,813,905.95","$1,473,887.59","$69,142.74","$52,700,779.91","$17,584,745.66","$528,846,668.17","$68,215,711.22","$194,901,905.53","$31,624,808.23","$530,856,879.85","$3,955,423.00","$4,764,101.05","$3,609.54","$5,014,857.65","$75,000.00","$228,323,996.45","$4,399,492.39","$4,651,874.00","$6,722,782.13","$476,245.86","$459,322,368.28","$1,655,494,283.36","$101,700.07","$26,018.12","$6,974.79"
