Cat,AUN,school_district,county,total_local_rev,real_estate_revenue,Interim Real Estate Taxes 6112,Public Utility Realty Tax 6113,Payment in Lieu State & Local 6114,Payment in Lieu Federal 6115,"Per Capita, Section 679 6120",Current Act 1 Earned Income Tax 6131,Current Act 511 Per Capita Taxes 6141,Current Act 511 Occupation Taxes-Flat Rate 6142,Current Act 511 Local Services Taxes 6143,Current Act 511 Business Privilege Taxes-Flat Rate 6145,Current Act 511 Mechanical Device Taxes-Flat Rate 6146,Current Act 511 Taxes-Other Flat Rate Assessments 6149,Current Act 511 Earned Income Taxes 6151,Current Act 511 Occupation Taxes 6152,Current Act 511 Real Estate Transfer Taxes 6153,Current Act 511 Amusement Taxes 6154,Current Act 511 Business Privilege Taxes 6155,Current Act 511 Mechanical Device Taxes-Percentage 6156,Current Act 511 Mercantile Taxes 6157,Current Act 511 Taxes-Other Proportional Assessments 6159,Earned Income Tax 6161,Liquor Sales Tax 6162,Cigarette Tax 6163,Sales and Use Tax 6164,Business Use & Occupancy Tax 6166,Non-Business Income Tax 6167,Real Estate Transfer Tax 6168,Current Mercantile Taxes 6169,Delinquent Taxes 6400,Earnings on Investments 6500,Food Service Revenue 6600,Revenue from District Activities 6700,Revenue from Local Gov't Units 6810,State Revenue from Other Public Schools 6821,State Revenue from Intermediate Sources 6829,Federal Revenue from Other PA Public Schools  6831,Federal IDEA Revenue Received as Pass Through 6832,ARRA - IDEA Revenue received as Pass Through 6833,ARRA - Title I Revenue Received as Pass Through 6835,ARRA - Race to the Top Revenue Received as Pass Through 6836,Federal Revenue from Intermediate Sources 6839,Other Revenue from Intermediate Sources 6890,Rentals 6910,Contributions from Private Sources 6920,Regular Day School Tuition 6941,Summer School Tuition 6942,Adult Education Tuition 6943,Receipts from Other LEAs in PA - Education 6944,Receipts from Out-of-State LEAs 6945,Receipts From Member Districts – AVTS / Special Program Jointure Only 6946,Other Tuition from Patrons 6949,Transportation Services Provided Other PA LEAs 6961,All Other Services Provided Other PA LEAs 6962,All Other Services Provided Other Govt's and LEAs Not Specified Elsewhere 6969,Services Provided Other Funds 6970,Revenue from Community Services Activities 6980,Refunds of a Prior Year Expenditure 6991,Energy Efficiency Revenues and Incentives 6992,Other Revenues Not Specified Elsewhere 6999
1,116191004,Benton Area SD,Columbia,"$5,610,764.00","$3,793,585.00","$11,786.00",$0.00,"$2,077.00",$0.00,"$15,034.00",,"$15,034.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,048,832.00",$0.00,"$55,487.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$390,779.00","$8,248.00",$0.00,"$28,041.00",$0.00,$0.00,$0.00,$0.00,"$143,088.00",$0.00,$0.00,$0.00,$0.00,"$6,800.00","$2,108.00",$0.00,"$3,165.00",$0.00,$0.00,"$68,313.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$736.00,$0.00,$0.00,$0.00,"$17,651.00"
1,116191103,Berwick Area SD,Columbia,"$19,941,246.73","$14,925,985.86","$52,556.75","$23,032.38","$16,013.95",$0.00,"$36,203.00",,"$36,203.00","$72,406.00","$46,968.44",$0.00,$0.00,$0.00,"$1,885,800.28",$0.00,"$173,669.19",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,191,177.98","$95,583.16",$0.00,"$75,812.00",$0.00,$0.00,$0.00,"$9,395.00","$663,630.87",$0.00,$0.00,$0.00,$0.00,$0.00,"$82,584.46","$32,481.14","$23,732.66","$4,115.00",$0.00,"$111,421.71",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$364,227.31",$0.00,"$18,246.59"
1,116191203,Bloomsburg Area SD,Columbia,"$13,409,903.68","$9,038,436.12","$11,529.24","$16,241.89","$109,066.40",$0.00,"$27,464.00",,"$27,464.00",$0.00,"$49,490.69",$0.00,$0.00,$0.00,"$2,839,290.29",$0.00,"$248,035.81",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$547,035.57","$40,496.59",$0.00,"$51,538.81",$0.00,$0.00,$0.00,$0.00,"$221,228.03",$0.00,$0.00,$510.30,$0.00,$0.00,"$18,103.38","$98,233.00","$3,465.68",$0.00,$0.00,"$21,274.46",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,599.64",$0.00,"$15,399.78"
1,116191503,Central Columbia SD,Columbia,"$16,639,881.37","$11,352,699.28","$24,639.54","$19,699.19","$1,203.36",$0.00,"$38,296.54",,"$41,699.86",$0.00,$0.00,$0.00,$0.00,$0.00,"$3,619,669.07",$0.00,"$194,437.24",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$664,971.83","$44,186.04",$0.00,"$38,713.00",$0.00,$0.00,$0.00,$0.00,"$332,318.88",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,845.00",$0.00,$0.00,$0.00,$0.00,"$26,509.20",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,746.55",$0.00,"$236,246.79"
1,116195004,Millville Area SD,Columbia,"$5,468,181.00","$3,530,633.00","$46,932.00","$5,897.00","$5,202.00",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,262,295.00",$0.00,"$62,257.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$247,997.00","$22,751.00",$0.00,"$17,681.00",$0.00,$0.00,$0.00,$0.00,"$148,149.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,275.00","$1,214.00",$0.00,$0.00,$0.00,"$107,188.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$7,172.00",$0.00,"$1,538.00"
1,116197503,Southern Columbia Area SD,Columbia,"$10,662,078.46","$6,630,713.00","$27,151.09","$12,458.50","$6,085.54",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,277,150.40",$0.00,"$107,789.19",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$135,237.55","$8,218.13",$0.00,"$61,026.93",$0.00,$0.00,$0.00,$0.00,"$290,842.22",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$34,899.05",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$70,506.86"
1,105201033,Conneaut SD,Crawford,"$15,857,148.71","$11,816,858.00",$0.00,"$18,588.52","$108,929.86",$0.00,"$43,642.00",,"$43,642.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,371,347.46",$0.00,"$173,775.69",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,591,096.57","$49,053.15",$0.00,"$32,821.00",$0.00,$0.00,$0.00,$0.00,"$439,198.01",$0.00,$0.00,$0.00,$0.00,$0.00,"$6,726.00","$17,518.09",$0.00,"$5,400.00",$0.00,"$1,141.10",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$90,341.74",$0.00,"$47,069.52"
1,105201352,Crawford Central SD,Crawford,"$26,174,335.48","$19,641,665.02",$0.00,"$29,921.55","$34,220.38",$0.00,"$63,997.20",,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,583,665.38",$0.00,"$302,115.13",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,021,528.34","-$37,202.27",$0.00,"$100,097.88",$0.00,$0.00,"$7,000.00",$0.00,"$809,696.29",$0.00,$0.00,$0.00,"$19,189.99","$160,202.60","$127,203.77",$825.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$102,523.98","$5,290.33","$202,394.91"
1,105204703,Penncrest SD,Crawford,"$17,228,323.02","$11,057,324.28",$0.00,"$18,870.14","$17,779.78",$0.00,"$67,988.85",,"$67,988.86",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,987,936.40",$0.00,"$151,879.74",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,382,262.88","$31,056.10",$0.00,"$72,806.80",$0.00,$0.00,$0.00,"$9,452.25","$646,199.45",$0.00,$0.00,$0.00,"$255,660.65",$0.00,$200.00,$0.00,"$21,742.06","$7,085.00",$0.00,"$1,249,317.68","$76,670.16",$0.00,"$93,891.94",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,210.00"
1,115210503,Big Spring SD,Cumberland,"$27,257,120.72","$19,761,851.16","$31,392.39","$31,522.44","$24,094.53",$0.00,"$59,030.80",,"$59,030.80",$0.00,"$34,260.02",$0.00,$0.00,$0.00,"$4,905,138.08",$0.00,"$490,012.72",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$917,289.53","$35,589.51",$0.00,"$75,849.95",$0.00,$0.00,$0.00,"$552,893.26","$3,288.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$20,528.20",$0.00,$0.00,$0.00,$0.00,"$243,476.82",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$11,872.51"
1,115211003,Camp Hill SD,Cumberland,"$15,848,850.19","$10,461,661.94",$0.00,"$18,506.43",$0.00,$0.00,"$19,792.00",,"$39,584.00",$0.00,"$44,045.81",$0.00,$0.00,$0.00,"$3,778,384.33",$0.00,"$169,127.17",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$350,368.53","$100,300.99",$0.00,"$207,025.86",$0.00,$0.00,$0.00,$0.00,"$176,803.26",$0.00,$0.00,$0.00,$0.00,$0.00,"$50,134.42","$267,360.81","$129,738.80",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$12,053.72","$1,320.74","$22,641.38"
1,115211103,Carlisle Area SD,Cumberland,"$49,203,278.32","$36,762,919.00","$125,756.46","$58,670.40","$47,724.27",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$8,219,052.92",$0.00,"$683,058.80",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,591,924.44","$20,586.58",$0.00,"$247,207.34",$0.00,$0.00,$0.00,$0.00,"$864,711.08",$0.00,$0.00,"$4,150.71",$0.00,$0.00,"$14,332.25","$52,739.82","$9,025.04","$36,956.00","$17,540.00","$135,612.08",$0.00,$0.00,"$23,040.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$2,010.34","$130,554.79","$155,706.00"
1,115211603,Cumberland Valley SD,Cumberland,"$89,044,835.00","$60,209,884.00",$0.00,"$102,842.00",$944.00,$0.00,$0.00,,$0.00,$0.00,"$171,619.00",$0.00,$0.00,$0.00,"$21,164,240.00",$0.00,"$3,153,296.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,662,911.00","$119,602.00",$0.00,"$298,986.00",$0.00,"$55,049.00",$0.00,$0.00,"$1,146,011.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$101,885.00","$173,908.00","$44,660.00","$33,225.00",$0.00,"$79,645.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$108,646.00","$102,875.00","$207,258.00","$107,349.00"
1,115212503,East Pennsboro Area SD,Cumberland,"$26,247,924.95","$18,678,705.37",$0.00,"$31,723.04",$0.00,$0.00,$0.00,,$0.00,$0.00,"$56,618.49",$0.00,$0.00,$0.00,"$5,800,267.49",$0.00,"$332,834.57",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$433,589.25","$33,506.01",$0.00,"$80,776.80",$0.00,$0.00,$0.00,"$5,081.00","$464,750.86",$0.00,$0.00,$0.00,"$7,869.21",$0.00,"$42,321.60",$0.00,$0.00,$0.00,$0.00,"$125,665.90",$0.00,$0.00,"$17,143.01",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$137,072.35"
1,115216503,Mechanicsburg Area SD,Cumberland,"$45,256,928.53","$31,639,972.19",$0.00,"$52,466.71",$0.00,$0.00,$0.00,,$0.00,$0.00,"$50,881.58",$0.00,$0.00,$0.00,"$9,471,735.08",$0.00,"$866,483.18",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$860,007.27","$69,205.99",$0.00,"$140,306.23",$0.00,$0.00,$0.00,$0.00,"$544,237.78",$0.00,$0.00,$0.00,$0.00,$0.00,"$42,836.00",$0.00,"$951,291.88","$34,050.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$5,152.70",$0.00,$0.00,"$488,913.27","$4,161.68",$0.00,"$35,226.99"
1,115218003,Shippensburg Area SD,Cumberland,"$26,549,936.72","$18,655,796.25","$669,526.24","$30,519.71","$18,527.94",$0.00,"$54,082.90",,"$54,082.90",$0.00,"$95,157.17",$0.00,$0.00,$0.00,"$4,509,148.87",$0.00,"$570,484.84",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$959,340.32","$9,255.96",$0.00,"$85,055.55",$0.00,$0.00,$0.00,$0.00,"$626,905.36",$0.00,$0.00,$0.00,$0.00,$0.00,"$23,755.29",$0.00,"$40,842.04","$1,465.00",$0.00,"$9,652.14",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$136,338.24"
1,115218303,South Middleton SD,Cumberland,"$22,066,054.35","$16,006,703.87","$90,678.74","$26,182.54","$1,331.01",$0.00,$0.00,,$0.00,$0.00,"$145,049.69",$0.00,$0.00,$0.00,"$4,225,406.21",$0.00,"$471,794.03",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$501,128.90","$10,766.35",$0.00,"$65,465.00",$0.00,$0.00,$0.00,"$384,176.28",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,307.50",$0.00,"$14,920.01","$8,410.00",$0.00,"$93,588.25",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$17,145.97"
1,115221402,Central Dauphin SD,Dauphin,"$125,777,626.28","$76,188,433.04","$249,016.36","$143,848.50","$234,553.63",$0.00,$0.00,"$36,828,194.98",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,588,598.56",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,790,987.63","$1,483,422.41",$0.00,"$137,779.46",$0.00,$0.00,$0.00,$0.00,"$1,636,097.17",$0.00,$0.00,$0.00,$0.00,$0.00,"$5,400.00","$35,615.90",$0.00,$0.00,$0.00,"$924,894.96",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$16,871.05",$0.00,"$1,513,912.63"
1,115221753,Derry Township SD,Dauphin,"$46,105,170.31","$33,942,952.74","$85,305.01","$53,252.07","$959,274.75",$0.00,$0.00,,$0.00,"$1,781,733.02","$132,095.50",$0.00,$0.00,$0.00,"$4,408,219.03",$0.00,"$847,073.20","$1,437,557.69",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,250,935.61","$65,184.31",$0.00,"$190,193.05",$0.00,$0.00,$0.00,"$2,339.00","$462,913.32",$0.00,$0.00,$0.00,$0.00,$0.00,"$54,607.37","$22,121.37",$0.00,"$36,226.00",$0.00,"$237,007.67",$0.00,$0.00,"$13,365.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$68,223.48",$0.00,"$54,591.12"
1,115222504,Halifax Area SD,Dauphin,"$9,214,085.08","$6,085,301.52","$14,675.65","$10,182.70","$9,626.64",$0.00,"$24,054.00",,"$24,054.00","$753,365.00",$0.00,$0.00,$0.00,$0.00,"$809,816.13",$0.00,"$56,027.32",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$672,602.32","$5,598.05",$0.00,"$46,369.09",$0.00,$0.00,$0.00,$0.00,"$207,542.18",$0.00,$0.00,$0.00,$0.00,"$5,830.50",$764.50,"$5,890.72",$0.00,$0.00,$0.00,"$156,524.06",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$324,260.70",$0.00,"$1,600.00"
1,115222752,Harrisburg City SD,Dauphin,"$50,597,351.50","$36,254,262.13",$0.00,"$51,298.31","$1,916,211.07",$0.00,$0.00,,$0.00,"$534,430.16","$232,771.94",$0.00,$0.00,$0.00,"$3,186,615.38",$0.00,"$1,062,510.56","$291,479.10",$0.00,$0.00,"$1,891,109.34",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,024,545.92","$679,086.35",$0.00,"$54,552.00",$0.00,$0.00,$0.00,$0.00,"$1,171,856.18",$0.00,$0.00,$0.00,$0.00,$0.00,"$154,190.00","$469,047.40",$0.00,$0.00,$0.00,"$379,630.82",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$146,070.60",$0.00,"$97,684.24"
1,115224003,Lower Dauphin SD,Dauphin,"$38,029,926.90","$27,927,439.39","$177,110.49","$46,001.33","$5,925.84",$0.00,"$75,197.55",,"$75,197.55",$0.00,"$43,117.85",$0.00,$0.00,$0.00,"$3,753,462.41","$2,374,190.00","$406,345.51",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,472,654.14","$58,981.43",$0.00,"$86,255.69",$0.00,$0.00,"$64,775.79",$0.00,"$699,371.17",$0.00,$0.00,$0.00,$0.00,$0.00,"$73,829.58","$478,654.86",$0.00,$0.00,$0.00,"$207,781.24",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,635.08"
1,115226003,Middletown Area SD,Dauphin,"$27,665,940.68","$18,722,352.83","$257,656.37","$32,356.45","$2,524.63",$0.00,$0.00,,$0.00,$0.00,"$58,042.16",$0.00,$0.00,$0.00,"$4,733,324.25",$0.00,"$959,556.23",$0.00,$0.00,$0.00,$0.00,"$589,423.44",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,162,667.98","$85,482.42",$0.00,"$69,598.00",$8.82,$0.00,"$2,255.00","$5,780.67","$445,290.85",$0.00,$0.00,$0.00,"$49,001.70",$0.00,"$24,326.68","$7,573.38",$0.00,"$4,945.00",$0.00,"$140,328.29",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$150,623.01",$840.67,"$161,981.85"
1,115226103,Millersburg Area SD,Dauphin,"$7,477,034.41","$4,455,021.81","$8,746.28","$7,589.50","$20,312.22",$0.00,"$17,610.70",,"$17,610.70",$0.00,$0.00,$0.00,$0.00,$0.00,"$628,871.13","$548,250.00","$64,415.43",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$573,071.33","$29,936.38",$0.00,"$61,436.56",$0.00,$0.00,$0.00,$0.00,"$130,795.55",$0.00,$0.00,$0.00,$0.00,$0.00,$940.00,$0.00,$0.00,$0.00,$0.00,"$214,886.26",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$697,540.56",$0.00,$0.00
1,115228003,Steelton-Highspire SD,Dauphin,"$6,902,292.00","$4,468,073.00",$0.00,"$7,912.00",$0.00,$0.00,"$9,049.00",,"$9,049.00","$218,688.00",$0.00,$0.00,$0.00,$0.00,"$655,833.00",$0.00,"$43,629.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$804,311.00","$45,068.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$274,907.00","$302,005.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$10,522.00","$3,130.00",$0.00,"$7,750.00",$0.00,$934.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$14,783.00",$0.00,"$26,649.00"
1,115228303,Susquehanna Township SD,Dauphin,"$35,397,676.81","$26,140,995.54",$0.00,"$40,662.71",$0.00,$0.00,"$58,268.00",,"$58,268.00",$0.00,"$86,141.83",$0.00,$0.00,$0.00,"$3,372,061.91","$1,945,227.30","$963,081.50",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,097,475.37","$49,817.13",$0.00,"$43,980.06",$0.00,$0.00,$0.00,$546.13,"$468,585.56",$0.00,$0.00,$0.00,$0.00,$0.00,"$51,106.41",$0.00,"$10,197.00",$0.00,$0.00,"$5,677.29",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$45.49,$0.00,"$5,539.58"
1,115229003,Upper Dauphin Area SD,Dauphin,"$8,597,165.74","$5,430,733.60","$13,643.59","$8,490.20","$15,540.27",$0.00,"$25,894.60",,"$25,894.60",$0.00,$0.00,$0.00,$0.00,$0.00,"$840,091.93","$767,735.00","$71,481.88",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$859,132.12","$59,513.85",$0.00,"$63,625.09",$0.00,$0.00,$0.00,$0.00,"$203,809.05",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$52,837.98",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$130,190.72",$0.00,"$28,551.26"
1,125231232,Chester-Upland SD,Delaware,"$22,131,812.69","$16,164,263.98","$25,285.91","$23,884.95",$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$405,347.23",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,946,983.72",$0.00,$0.00,"$16,623.40",$0.00,"$6,182.00",$0.00,"$178,499.79","$2,238,752.21",$0.00,$0.00,"$161,920.78",$0.00,$0.00,"$6,640.55","$14,190.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$62,465.75","$142,754.25",$0.00,$0.00,$0.00,$0.00,"$717,453.14",$0.00,"$20,565.03"
1,125231303,Chichester SD,Delaware,"$45,741,238.35","$41,275,796.52","$76,292.33","$55,075.45","$215,928.56",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$457,281.25",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,376,620.08","$33,977.59",$0.00,"$18,176.00",$0.00,$0.00,$0.00,$0.00,"$567,775.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$2,047.38",$0.00,$0.00,"$28,047.00",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$25,964.50","$20,122.50","$16,519.61","$571,614.58"
1,125234103,Garnet Valley SD,Delaware,"$75,074,517.04","$69,635,895.09","$360,953.39","$87,773.86",$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,069,564.94",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,298,451.00","$56,602.90",$0.00,"$44,554.00",$0.00,$0.00,$0.00,$0.00,"$890,215.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$1,000,384.00",$0.00,$0.00,$0.00,$0.00,"$148,635.07",$0.00,$0.00,"$3,564.63",$0.00,$0.00,$0.00,$0.00,"$60,995.00","$408,591.00",$0.00,"$8,337.16"
1,125234502,Haverford Township SD,Delaware,"$87,662,311.96","$82,842,701.31","$393,979.72","$99,253.42",$0.00,$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,310,830.27",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,754,305.68","$49,137.01",$0.00,"$50,423.15",$0.00,$0.00,$0.00,$0.00,"$834,162.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$141,454.96",$0.00,$0.00,"$25,864.12",$0.00,"$128,427.65",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,980.94",$0.00,"$27,791.73"
1,125235103,Interboro SD,Delaware,"$38,932,630.15","$34,351,750.92","$29,792.89","$45,373.60","$200,927.40","$4,622.00",$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$326,334.41",$0.00,$0.00,$0.00,$0.00,"$545,451.91",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,081,509.09","$19,582.73",$0.00,"$43,525.33",$0.00,$0.00,$0.00,$0.00,"$652,066.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$3,000.00",$0.00,$0.00,"$29,923.00",$0.00,"$11,247.64",$0.00,$0.00,"$8,266.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$337,624.30","$174,791.06","$66,841.87"
1,125235502,Marple Newtown SD,Delaware,"$61,214,386.87","$56,079,046.37","$565,781.57","$70,966.77","$26,247.69",$0.00,$0.00,,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,591,653.95",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,232,381.44","$33,613.68",$0.00,"$122,272.75",$0.00,$0.00,$0.00,$0.00,"$583,735.00",$0.00,$0.00,$0.00,"$23,376.36",$0.00,"$145,123.71","$52,153.34",$0.00,$0.00,$0.00,"$355,693.59",$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$233,086.65","$59,010.00","$40,244.00"
